EpRewMean,TimestepsSoFar,loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,loss_ent,EpLenMean,loss_pol_entpen
-34.14,14217216,268.8341,-0.056966722,128060,40,0.5624989867210388,51459.30792307854,0.70175666,-3.5276043,106.62,0.0
-28.56,14221312,211.81734,-0.07825181,128097,37,0.6774156391620636,51468.3972389698,0.5192819,-3.544102,109.53,0.0
-32.7,14225408,239.29065,-0.06465642,128135,38,0.6563436985015869,51477.237758398056,0.83740675,-3.53027,109.82,0.0
-40.61,14229504,242.51114,-0.06686354,128173,38,0.7316025793552399,51486.550540685654,0.7279364,-3.5428302,109.58,0.0
-42.91,14233600,285.9371,-0.07663261,128209,36,0.5453806519508362,51495.545614004135,0.54912215,-3.5424466,107.26,0.0
-33.8,14237696,262.05304,-0.08478203,128245,36,0.6389476358890533,51504.678965330124,0.37905845,-3.5364075,112.16,0.0
-25.22,14241792,274.2444,-0.059995145,128282,37,0.5475331842899323,51513.94642949104,0.68207306,-3.5263064,112.03,0.0
-21.88,14245888,259.39734,-0.07219002,128319,37,0.6518385708332062,51523.09693837166,0.43718204,-3.5642855,111.03,0.0
-18.67,14249984,307.86343,-0.078793116,128354,35,0.6305686831474304,51532.16447162628,0.4619061,-3.556001,113.65,0.0
-40.88,14254080,277.16785,-0.08340168,128391,37,0.5896778106689453,51541.09202194214,0.37688062,-3.579651,110.82,0.0
-36.55,14258176,254.87619,-0.060379934,128427,36,0.7114148736000061,51550.239116191864,0.7537575,-3.556583,112.94,0.0
-20.99,14262272,275.5334,-0.07113824,128468,41,0.6691076755523682,51559.24045205116,0.416506,-3.553593,110.68,0.0
-16.89,14266368,261.97504,-0.08504126,128505,37,0.643293708562851,51568.372698783875,0.41952062,-3.5993924,103.48,0.0
-29.36,14270464,244.31721,-0.046123825,128545,40,0.6733918190002441,51577.44576597214,0.86102176,-3.593413,105.48,0.0
-44.83,14274560,265.69965,-0.07070853,128580,35,0.6417979598045349,51586.6456451416,0.67609704,-3.6014862,111.1,0.0
-28.56,14278656,229.31635,-0.082257815,128614,34,0.618546187877655,51595.978311538696,0.5387576,-3.6283681,112.43,0.0
-29.32,14282752,291.5911,-0.07622804,128649,35,0.5502054393291473,51605.17600226402,0.50469494,-3.6111257,118.81,0.0
-26.32,14286848,237.69011,-0.076986425,128685,36,0.5391693115234375,51614.56674909592,0.53078437,-3.6227407,115.57,0.0
-42.42,14290944,231.18375,-0.084429495,128722,37,0.6477667093276978,51623.93523168564,0.4880017,-3.6349335,113.85,0.0
-23.59,14295040,250.95848,-0.062144328,128758,36,0.5870988070964813,51633.65855765343,0.86719024,-3.6283536,109.67,0.0
-25.69,14299136,248.72038,-0.0720254,128791,33,0.6568131744861603,51643.09262061119,0.4891819,-3.6312985,115.5,0.0
-19.08,14303232,272.90915,-0.08707676,128831,40,0.6728917360305786,51754.33419775963,0.42673734,-3.6331785,111.39,0.0
-14.12,14307328,253.82333,-0.082358584,128871,40,0.7085585296154022,51763.6642935276,0.5727458,-3.6552012,109.51,0.0
-28.91,14311424,256.6038,-0.014268057,128907,36,0.6800022721290588,51772.963911771774,1.5806556,-3.6215212,106.59,0.0
-34.39,14315520,265.6532,-0.07282474,128942,35,0.6149897575378418,51782.28639817238,0.39979908,-3.6355135,111.73,0.0
-36.06,14319616,267.45984,0.12702748,128978,36,0.6804682314395905,51792.16386342049,9.287744,-3.619003,115.75,0.0
-23.37,14323712,314.12622,-0.08614845,129014,36,0.562270313501358,51802.45368885994,0.3637397,-3.6366916,113.6,0.0
-37.12,14327808,254.9543,-0.08302566,129057,43,0.6069733500480652,51812.12270975113,0.28582644,-3.649429,107.44,0.0
-42.0,14331904,304.393,-0.08068812,129097,40,0.6852448284626007,51821.92448735237,0.3493675,-3.6630414,101.0,0.0
-37.24,14336000,260.8281,-0.07407455,129135,38,0.6738384366035461,51831.58703970909,0.38788867,-3.6760674,101.61,0.0
-31.89,14340096,326.10892,-0.075090036,129169,34,0.6378990411758423,51840.970314502716,0.45108238,-3.6971579,110.81,0.0
-16.57,14344192,275.95602,-0.07431632,129202,33,0.6164721846580505,51850.510781526566,0.6578049,-3.7113638,116.45,0.0
-17.0,14348288,316.77457,-0.08244585,129239,37,0.6183085143566132,51859.95120024681,0.4370323,-3.6997027,117.94,0.0
-6.1,14352384,259.82373,-0.08107568,129276,37,0.6238104104995728,51869.19509935379,0.709715,-3.7226703,111.72,0.0
-3.73,14356480,259.7984,-0.060345598,129317,41,0.7482598721981049,51878.565666913986,0.5398763,-3.7168236,107.71,0.0
-14.81,14360576,319.58264,-0.014598866,129352,35,0.604611724615097,51887.82547020912,1.2682521,-3.6542978,108.87,0.0
-17.64,14364672,227.44685,-0.08161178,129383,31,0.6109309792518616,51897.320291996,0.4527363,-3.6787608,114.9,0.0
-23.9,14368768,247.08788,-0.08202592,129419,36,0.7234975695610046,51906.71644449234,0.5298613,-3.6839144,120.08,0.0
-37.02,14372864,195.72589,-0.07536203,129454,35,0.6012649834156036,51916.49987030029,0.519609,-3.7001193,119.05,0.0
-49.11,14376960,229.13025,-0.011575843,129491,37,0.6920880377292633,51926.37452983856,3.3895705,-3.6927757,113.03,0.0
-42.92,14381056,258.5062,-0.055068716,129523,32,0.5950071215629578,51935.2067732811,0.6211155,-3.666795,119.96,0.0
-25.42,14385152,250.5454,-0.088633455,129561,38,0.6575480997562408,51943.88010954857,0.31534538,-3.6888459,115.93,0.0
-16.53,14389248,270.01926,-0.08424189,129600,39,0.6459025740623474,51952.613386154175,0.501515,-3.6801338,111.32,0.0
-24.83,14393344,325.83926,-0.074238405,129639,39,0.6214507222175598,51961.62053465843,0.5723463,-3.704727,105.93,0.0
-21.64,14397440,292.82318,-0.059519537,129675,36,0.6675041913986206,51971.40836572647,0.7400877,-3.680434,108.53,0.0
-33.51,14401536,232.06126,-0.07971775,129712,37,0.6300614476203918,52071.08673143387,0.6615725,-3.677692,111.67,0.0
-15.52,14405632,323.69385,-0.08037032,129749,37,0.5628326833248138,52080.69238066673,0.4575512,-3.6853373,112.97,0.0
-15.13,14409728,311.235,-0.049288258,129792,43,0.6720999777317047,52090.482154369354,1.0188481,-3.667923,104.14,0.0
-14.42,14413824,288.82477,-0.029314546,129831,39,0.7184128761291504,52100.232538461685,1.421117,-3.643814,100.51,0.0
-6.81,14417920,317.45053,-0.07936441,129867,36,0.6708124577999115,52110.27793240547,0.41708943,-3.657947,101.63,0.0
0.06,14422016,394.86185,-0.08416381,129903,36,0.5509673655033112,52120.14136505127,0.29273656,-3.6221964,110.67,0.0
-9.46,14426112,244.64784,-0.07619225,129947,44,0.7825023382902145,52129.59221076965,0.40528235,-3.623547,103.62,0.0
-18.8,14430208,257.9259,-0.07412866,129986,39,0.7312050461769104,52139.306549072266,0.52330226,-3.6566622,101.8,0.0
-38.15,14434304,322.29535,-0.06443836,130021,35,0.5943070948123932,52148.87526702881,0.8236155,-3.6365817,107.41,0.0
-50.41,14438400,309.46774,-0.06441673,130059,38,0.6270551383495331,52158.290789842606,0.67028123,-3.651302,109.45,0.0
-39.27,14442496,285.88925,0.1498186,130099,40,0.6280728280544281,52167.88729739189,7.237958,-3.6054533,106.12,0.0
-16.21,14446592,362.89862,-0.08806538,130141,42,0.5998529493808746,52176.86285305023,0.40142086,-3.6185007,102.31,0.0
-25.17,14450688,329.0666,-0.08107822,130183,42,0.5394243896007538,52186.29126620293,0.3295261,-3.6395528,95.85,0.0
-19.28,14454784,278.78217,-0.082290165,130225,42,0.7079157531261444,52195.819160699844,0.35288897,-3.6431699,97.81,0.0
-29.57,14458880,326.881,-0.08337726,130265,40,0.7046389877796173,52205.143866062164,0.3167971,-3.654407,98.77,0.0
-25.13,14462976,356.69513,-0.08283912,130305,40,0.6466248333454132,52214.72446990013,0.42374015,-3.6736143,101.23,0.0
-6.8,14467072,323.19644,-0.077769205,130343,38,0.6252593994140625,52224.11450052261,0.5547507,-3.7112577,104.48,0.0
-6.79,14471168,318.14847,-0.056059472,130380,37,0.7324700355529785,52233.30624461174,0.78638005,-3.665501,107.34,0.0
-8.09,14475264,242.52171,-0.077863805,130414,34,0.6808532476425171,52242.50354218483,0.46730092,-3.661739,112.25,0.0
-18.25,14479360,276.96216,-0.064637534,130454,40,0.6970415711402893,52251.784130334854,0.71823317,-3.6738923,111.14,0.0
-30.07,14483456,285.58765,-0.0709088,130498,44,0.6829492747783661,52260.892545223236,0.4650362,-3.6850016,102.09,0.0
-19.87,14487552,288.11288,-0.084844254,130539,41,0.637465238571167,52270.40285944939,0.36801216,-3.7186017,95.31,0.0
-24.22,14491648,241.77312,-0.05816546,130576,37,0.707936555147171,52279.91273188591,1.2018527,-3.7326317,103.84,0.0
-13.24,14495744,383.43842,-0.07411717,130614,38,0.5640563368797302,52289.279552936554,0.39011815,-3.7100334,107.26,0.0
-15.22,14499840,342.78,-0.08154238,130652,38,0.6100767552852631,52298.55853486061,0.3901999,-3.7188601,110.73,0.0
-20.93,14503936,279.11203,-0.07295719,130697,45,0.615379273891449,52399.82316541672,0.6155416,-3.6846464,101.34,0.0
-42.88,14508032,287.18225,-0.020211946,130740,43,0.6945506632328033,52409.0592083931,1.3377101,-3.6615286,95.02,0.0
-37.38,14512128,266.5453,-0.06837061,130777,37,0.6763865351676941,52418.82650876045,0.5401169,-3.6731527,100.5,0.0
-32.06,14516224,266.525,-0.076792784,130816,39,0.580714613199234,52428.598247528076,0.44168153,-3.6767771,103.11,0.0
-27.4,14520320,321.25012,-0.077021055,130863,47,0.6694937348365784,52437.96750116348,0.55952656,-3.6796725,98.65,0.0
-38.38,14524416,255.19319,-0.081370786,130899,36,0.508624941110611,52447.33163571358,0.4517305,-3.6957817,102.65,0.0
-30.21,14528512,268.75717,-0.07473827,130936,37,0.5608468651771545,52457.049503564835,0.43763146,-3.7034159,105.31,0.0
-31.65,14532608,277.32397,-0.06641825,130975,39,0.5926514267921448,52466.53630566597,0.44655046,-3.7253995,105.97,0.0
-30.59,14536704,269.3404,-0.07330317,131013,38,0.677509069442749,52475.84566950798,0.6133388,-3.740814,107.4,0.0
-40.1,14540800,251.054,-0.0628329,131048,35,0.5758657157421112,52484.90949344635,0.7106599,-3.743282,110.1,0.0
-24.99,14544896,352.92813,-0.058214884,131090,42,0.6286039650440216,52494.174956321716,0.7036353,-3.710129,105.96,0.0
-21.39,14548992,229.44621,-0.07075422,131127,37,0.6004187762737274,52503.631996393204,0.5328018,-3.7216036,106.89,0.0
-27.63,14553088,346.3664,-0.08929464,131167,40,0.6612943112850189,52512.54376792908,0.3669684,-3.6794555,104.21,0.0
-39.26,14557184,274.6885,0.006946683,131212,45,0.6933524012565613,52521.55374455452,2.4273655,-3.6331668,99.77,0.0
-37.28,14561280,239.95935,-0.08303635,131249,37,0.5680232346057892,52530.803607940674,0.42607093,-3.641277,101.93,0.0
-32.79,14565376,275.83273,-0.05476619,131289,40,0.560219019651413,52539.87800145149,0.77015996,-3.634736,102.43,0.0
-20.67,14569472,320.33798,-0.07718337,131327,38,0.571970671415329,52549.07514691353,0.48687163,-3.6323886,105.12,0.0
-20.07,14573568,263.31793,-0.0781307,131367,40,0.6891978085041046,52558.20725798607,0.47542098,-3.6104574,103.75,0.0
-13.91,14577664,328.00256,-0.07453624,131406,39,0.6371080279350281,52567.40170478821,0.6492037,-3.593063,105.81,0.0
-16.95,14581760,293.15414,-0.08289852,131443,37,0.6348054111003876,52576.919926166534,0.35128748,-3.5993347,108.3,0.0
-25.83,14585856,253.45804,-0.06737254,131486,43,0.6919267177581787,52586.283168554306,0.71439546,-3.604783,102.89,0.0
-20.37,14589952,293.76624,-0.081434295,131530,44,0.672446221113205,52595.666712999344,0.4756743,-3.6377423,95.56,0.0
-27.22,14594048,339.8243,-0.07473848,131575,45,0.6361378133296967,52604.68983888626,0.5033952,-3.6090536,91.63,0.0
-23.87,14598144,328.0018,-0.03364598,131615,40,0.6627654135227203,52613.90166711807,0.91126496,-3.5581167,95.95,0.0
-19.35,14602240,313.27203,-0.07580264,131652,37,0.647428572177887,52718.48900961876,0.48541832,-3.5340009,102.89,0.0
-16.91,14606336,297.67346,-0.0722623,131694,42,0.7009988725185394,52727.9492726326,0.5015527,-3.5143435,101.05,0.0
-23.73,14610432,312.28036,-0.07982809,131737,43,0.6224711239337921,52737.04583096504,0.3081923,-3.5095105,98.54,0.0
-14.68,14614528,298.99396,0.07348994,131775,38,0.6882178783416748,52746.479524850845,3.8397162,-3.4690397,102.23,0.0
-16.27,14618624,290.18475,-0.09214422,131817,42,0.6352455019950867,52755.71098923683,0.3255498,-3.4822996,100.59,0.0
-28.16,14622720,251.89493,-0.08140268,131859,42,0.628494530916214,52765.1227889061,0.4239666,-3.5034451,97.81,0.0
-27.95,14626816,298.24576,-0.0830954,131897,38,0.6943983435630798,52774.31922745705,0.4914091,-3.5373423,102.16,0.0
-17.46,14630912,365.70474,-0.08387921,131942,45,0.6678909659385681,52783.640792131424,0.4276353,-3.5517871,94.9,0.0
-16.55,14635008,409.57657,-0.08161866,131987,45,0.56536665558815,52792.88629937172,0.42164075,-3.5632663,91.45,0.0
-23.39,14639104,296.8323,-0.07982227,132031,44,0.7543126493692398,52802.346541166306,0.45790985,-3.5653837,92.22,0.0
-22.19,14643200,311.89914,-0.08484762,132073,42,0.695138543844223,52811.58396482468,0.5186796,-3.5885623,95.59,0.0
-25.1,14647296,367.99594,-0.07938033,132109,36,0.6466558575630188,52820.85181212425,0.5816844,-3.6087344,102.67,0.0
-37.17,14651392,283.96393,-0.076495424,132148,39,0.6745595037937164,52830.21568226814,0.49059644,-3.6212726,105.47,0.0
-28.63,14655488,349.1473,-0.07743498,132189,41,0.6611702144145966,52839.436220407486,0.6920185,-3.6608002,103.61,0.0
-11.01,14659584,333.58542,-0.07890738,132230,41,0.6887343525886536,52848.556060791016,0.49594146,-3.7059367,99.49,0.0
-26.42,14663680,311.31934,0.07619544,132271,41,0.612282007932663,52857.73961853981,4.0255795,-3.67287,99.61,0.0
-16.51,14667776,359.1745,-0.08390328,132313,42,0.5572879910469055,52866.90707588196,0.29608425,-3.6772916,95.22,0.0
-3.14,14671872,407.52618,-0.06701998,132358,45,0.5418335199356079,52876.517936229706,0.43900442,-3.6799653,94.59,0.0
-14.15,14675968,352.9846,-0.08274996,132398,40,0.5873132944107056,52885.746831178665,0.43537018,-3.668095,97.28,0.0
-25.29,14680064,271.3797,-0.043438643,132442,44,0.6669065952301025,52895.25968623161,1.011989,-3.6497488,97.1,0.0
-33.07,14684160,334.57248,-0.06858155,132486,44,0.5714182257652283,52904.68761944771,0.6181983,-3.6474118,95.29,0.0
-25.91,14688256,305.66464,-0.08262112,132529,43,0.6476116180419922,52914.01464128494,0.3118897,-3.6560209,94.54,0.0
-18.21,14692352,261.58994,-0.03140775,132571,42,0.7215080261230469,52923.40823292732,1.0649428,-3.6501148,95.57,0.0
-5.26,14696448,280.34564,-0.07938726,132616,45,0.702351301908493,52932.78127408028,0.46047127,-3.6715736,93.97,0.0
6.24,14700544,309.4005,-0.07442248,132659,43,0.6374000012874603,53026.83465695381,0.38891566,-3.6492918,93.03,0.0
-2.1,14704640,371.60297,-0.0846836,132703,44,0.685623288154602,53035.93330669403,0.35848334,-3.647991,94.97,0.0
-1.61,14708736,257.46707,-0.054586027,132745,42,0.7126770913600922,53045.11792445183,0.6727548,-3.6459186,92.61,0.0
-11.47,14712832,350.46387,-0.035459056,132788,43,0.480340838432312,53054.86798453331,1.7645596,-3.6249654,95.03,0.0
-25.4,14716928,365.96182,-0.08412025,132832,44,0.6912482678890228,53064.14173960686,0.42950782,-3.6265872,93.51,0.0
-37.99,14721024,269.51572,-0.07325361,132877,45,0.684454083442688,53073.82648873329,0.575356,-3.6228487,93.26,0.0
-36.89,14725120,340.9343,-0.07312788,132928,51,0.6786542534828186,53082.96248292923,0.39057556,-3.6224558,85.78,0.0
-27.7,14729216,302.0596,-0.030437931,132968,40,0.6098708808422089,53092.16607308388,1.3995436,-3.5979726,91.08,0.0
-29.92,14733312,329.83463,-0.085429996,133012,44,0.6442351043224335,53101.82467198372,0.33304864,-3.643875,96.0,0.0
-33.02,14737408,303.4854,-0.07114466,133056,44,0.7533220201730728,53111.133695840836,0.676352,-3.6532407,93.75,0.0
-31.01,14741504,353.34885,-0.0741644,133100,44,0.6034778952598572,53120.316546440125,0.36796942,-3.6585398,92.63,0.0
-30.02,14745600,269.0595,-0.08019117,133145,45,0.7077477276325226,53129.730711221695,0.47132173,-3.6304586,93.43,0.0
-37.18,14749696,287.74564,-0.08251009,133186,41,0.7281768023967743,53139.27196145058,0.373713,-3.6614676,97.38,0.0
-31.94,14753792,286.06628,-0.06809969,133242,56,0.7287745475769043,53148.51623296738,0.53749686,-3.6407309,87.5,0.0
-27.48,14757888,378.37488,-0.07959493,133287,45,0.7050126492977142,53157.66004371643,0.42606312,-3.664963,80.38,0.0
-20.33,14761984,274.32602,-0.06525054,133333,46,0.7335371971130371,53167.17211723328,0.45408532,-3.6357005,88.12,0.0
-27.12,14766080,346.884,-0.07758225,133378,45,0.7057864964008331,53177.03401470184,0.46923876,-3.645629,89.65,0.0
-21.17,14770176,318.3429,-0.012369718,133419,41,0.6834213733673096,53186.60019946098,1.5796144,-3.5777774,92.3,0.0
-29.96,14774272,334.65683,-0.061190106,133464,45,0.6263194382190704,53195.9664542675,0.47788116,-3.5788615,94.55,0.0
-37.33,14778368,345.9688,-0.065167226,133513,49,0.451715886592865,53205.221855163574,0.55064714,-3.5824094,91.03,0.0
-34.75,14782464,254.95773,-0.0753625,133557,44,0.638875275850296,53214.31797218323,0.4663438,-3.6013296,87.89,0.0
-19.24,14786560,312.47952,-0.07978013,133596,39,0.6006413698196411,53223.80018568039,0.4272076,-3.6488993,94.76,0.0
-19.76,14790656,262.446,-0.07562915,133639,43,0.6898634731769562,53233.49738240242,0.5133886,-3.6402903,100.51,0.0
-28.96,14794752,311.36163,-0.072832875,133685,46,0.6191464066505432,53243.15854358673,0.45063126,-3.6418598,93.12,0.0
-30.03,14798848,244.5688,-0.025753433,133728,43,0.6484398543834686,53252.45696926117,1.5368757,-3.6209729,93.1,0.0
-42.53,14802944,251.84224,-0.076639295,133771,43,0.6347783505916595,53351.379724264145,0.33698675,-3.6349337,92.68,0.0
-35.89,14807040,332.31656,-0.058946796,133810,39,0.4661353826522827,53360.1918027401,0.7590433,-3.6253245,100.36,0.0
-30.79,14811136,236.00133,-0.081520356,133852,42,0.7047528922557831,53369.074900865555,0.66756535,-3.652599,98.02,0.0
-13.17,14815232,311.99243,-0.08380196,133892,40,0.6167862713336945,53377.825241327286,0.4204996,-3.6767428,100.85,0.0
-15.3,14819328,347.33383,-0.07503563,133935,43,0.531640887260437,53387.09767699242,0.45476902,-3.6605833,97.89,0.0
-6.12,14823424,321.8473,-0.07503261,133973,38,0.6368595361709595,53396.6206073761,0.5009808,-3.6755064,102.37,0.0
-15.5,14827520,298.81665,-0.08069191,134017,44,0.6565244495868683,53405.89468860626,0.46416023,-3.6890094,100.54,0.0
-20.09,14831616,267.84952,-0.06915142,134061,44,0.6404571831226349,53415.28796029091,0.41533694,-3.6936343,97.64,0.0
-23.78,14835712,350.27026,-0.08041383,134101,40,0.5852906107902527,53425.06806540489,0.4727141,-3.7062063,96.13,0.0
-10.18,14839808,348.6873,-0.07443052,134142,41,0.52115598320961,53434.461793899536,0.64827234,-3.7178335,99.86,0.0
-12.45,14843904,266.85123,-0.07041054,134183,41,0.6662834286689758,53444.01600122452,0.5449902,-3.6882668,100.61,0.0
-26.11,14848000,241.6167,-0.07512779,134227,44,0.6247047483921051,53453.286682367325,0.42397916,-3.6796682,98.48,0.0
-39.17,14852096,255.12831,-0.06279366,134276,49,0.7194801270961761,53462.868804216385,0.4548238,-3.685001,89.55,0.0
-31.86,14856192,316.34503,-0.04695555,134319,43,0.6422160565853119,53472.45377421379,0.6835046,-3.6156576,88.81,0.0
-25.2,14860288,303.37463,-0.0763883,134359,40,0.7237314581871033,53481.85297083855,0.50431067,-3.6142123,95.48,0.0
-20.47,14864384,314.9162,-0.06904501,134398,39,0.6899226605892181,53491.239788770676,0.6705188,-3.6368406,100.68,0.0
-14.16,14868480,376.6644,-0.07622855,134445,47,0.724064826965332,53500.90172624588,0.44231302,-3.6300962,98.57,0.0
-28.03,14872576,292.16162,-0.046902496,134489,44,0.7429603934288025,53510.355533361435,0.92008835,-3.6220999,91.17,0.0
-25.37,14876672,286.28488,-0.04255935,134536,47,0.72914919257164,53520.07516884804,1.4023616,-3.632889,91.29,0.0
-19.98,14880768,349.6264,-0.08552055,134575,39,0.6753160953521729,53529.72954416275,0.46031114,-3.6545248,95.41,0.0
-12.72,14884864,373.40973,-0.07364015,134611,36,0.6489836275577545,53539.469806194305,0.5487064,-3.642979,102.33,0.0
-16.54,14888960,403.32498,-0.08376505,134651,40,0.5934115052223206,53549.39505529404,0.37678322,-3.6451101,103.85,0.0
-11.84,14893056,348.01804,-0.083502404,134692,41,0.5091803967952728,53559.5694732666,0.46519184,-3.6551363,103.22,0.0
-4.68,14897152,339.56635,-0.08088595,134734,42,0.6358307600021362,53569.94478917122,0.4662032,-3.671403,98.18,0.0
