EpThisIter,loss_ent,loss_pol_entpen,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_kl,TimeElapsed,loss_pol_surr,ev_tdlam_before,TimestepsSoFar
53,-2.7722974,0.0,19.48,77.19,425.09894,48113,0.18746822,8238.822782754898,-0.06360414,0.7408837378025055,4423680
51,-2.7550147,0.0,8.51,79.01,468.4034,48164,0.23258416,8247.010343074799,-0.05479398,0.6819327771663666,4427776
52,-2.747783,0.0,-6.05,79.32,436.05746,48216,0.16631529,8254.09040927887,-0.05626028,0.7055115401744843,4431872
52,-2.7598472,0.0,-5.98,77.39,507.0597,48268,0.16697331,8261.274887800217,-0.060058516,0.6486903131008148,4435968
54,-2.7568498,0.0,0.96,77.93,465.26666,48322,0.17124227,8268.61809706688,-0.06307134,0.6646274924278259,4440064
51,-2.7578778,0.0,5.32,77.53,459.0512,48373,0.17543095,8275.89508152008,-0.056131545,0.6808014214038849,4444160
51,-2.7547288,0.0,9.15,79.5,555.66,48424,0.14509298,8283.44720172882,-0.0569244,0.6198561787605286,4448256
58,-2.7403772,0.0,8.94,75.27,426.355,48482,0.20831811,8291.030334711075,-0.056706745,0.6929039657115936,4452352
53,-2.7567592,0.0,-17.14,72.34,421.15448,48535,0.18094507,8298.007169008255,-0.06291745,0.631119430065155,4456448
46,-2.734823,0.0,4.8,81.87,521.9644,48581,0.17556606,8304.680601596832,-0.056929413,0.6732146441936493,4460544
52,-2.732102,0.0,19.64,83.07,435.4809,48633,0.23189925,8311.658779382706,-0.058695655,0.6729803085327148,4464640
50,-2.710326,0.0,6.8,81.1,376.89844,48683,0.14535269,8318.65928697586,-0.059736706,0.7201084494590759,4468736
51,-2.700255,0.0,14.95,81.21,407.98962,48734,0.15503551,8326.131323337555,-0.06066957,0.7189802527427673,4472832
49,-2.670486,0.0,14.15,81.53,473.87277,48783,0.16780654,8333.486882925034,-0.05986478,0.7298605442047119,4476928
52,-2.665608,0.0,7.07,80.81,523.4915,48835,0.14535978,8340.75765299797,-0.060481835,0.6939588487148285,4481024
49,-2.6933591,0.0,12.33,80.9,599.23364,48884,0.17719157,8348.373214960098,-0.06319512,0.656883180141449,4485120
54,-2.691864,0.0,11.76,79.35,402.0762,48938,0.1910177,8355.918534040451,-0.058887295,0.6553077399730682,4489216
52,-2.6735587,0.0,-0.97,78.5,349.5872,48990,0.18621227,8363.360003709793,-0.057155948,0.7621482908725739,4493312
56,-2.682344,0.0,17.15,76.22,546.94196,49046,0.15281779,8370.889964580536,-0.0592942,0.6272575855255127,4497408
51,-2.6914725,0.0,19.16,75.13,489.74213,49097,0.14996664,8389.282967090607,-0.058024216,0.6440946757793427,4501504
46,-2.6997373,0.0,14.58,83.62,535.0559,49143,0.23219077,8396.604988098145,-0.06434853,0.6588557064533234,4505600
56,-2.6975207,0.0,20.11,78.57,404.24136,49199,0.1645987,8404.49429512024,-0.06475163,0.6837043762207031,4509696
51,-2.6918483,0.0,18.48,76.01,555.64124,49250,0.15396363,8411.832999706268,-0.06827571,0.622074156999588,4513792
50,-2.7347968,0.0,17.53,81.29,601.93787,49300,0.13408762,8419.334765672684,-0.06555362,0.5785923302173615,4517888
52,-2.7208807,0.0,7.2,79.62,468.13623,49352,0.14568785,8427.174911260605,-0.058949288,0.6517134308815002,4521984
49,-2.7304218,0.0,9.45,80.62,457.40305,49401,0.18107443,8435.175299882889,-0.06068497,0.6667068898677826,4526080
48,-2.7326217,0.0,16.45,83.95,449.69516,49449,0.19432543,8442.70689034462,-0.04992869,0.6598250269889832,4530176
54,-2.7034917,0.0,17.29,79.99,403.49832,49503,0.4851721,8449.914530038834,-0.022236392,0.6842520534992218,4534272
53,-2.7048798,0.0,14.0,76.82,552.43933,49556,0.17669387,8457.401598215103,-0.053088058,0.6512468755245209,4538368
47,-2.6981006,0.0,7.59,82.19,431.90082,49603,0.15672266,8464.972896575928,-0.05585654,0.7156195342540741,4542464
53,-2.7114868,0.0,1.34,82.35,398.62686,49656,0.13254468,8472.533723831177,-0.05687348,0.655348390340805,4546560
50,-2.7115064,0.0,3.63,79.96,466.1804,49706,0.15882534,8480.135056495667,-0.057284553,0.6117604076862335,4550656
47,-2.7293866,0.0,17.71,82.92,396.8231,49753,0.14427736,8487.415111541748,-0.058281388,0.6344225406646729,4554752
54,-2.7422988,0.0,12.56,80.03,507.30887,49807,0.1384443,8494.538385868073,-0.06206171,0.5854549705982208,4558848
46,-2.7410016,0.0,4.22,82.83,486.7787,49853,0.19504568,8502.785652160645,-0.061227594,0.5763947665691376,4562944
53,-2.7359462,0.0,4.03,83.15,527.7614,49906,0.14081399,8510.108820915222,-0.05786164,0.63306924700737,4567040
48,-2.755382,0.0,15.39,80.6,394.29514,49954,0.1775142,8517.384009361267,-0.066033036,0.642799586057663,4571136
51,-2.785707,0.0,14.84,83.39,416.35208,50005,0.16321588,8525.052350282669,-0.06310075,0.6829272210597992,4575232
54,-2.7807603,0.0,6.01,77.08,437.14377,50059,0.16351019,8532.895359516144,-0.057550885,0.6935631930828094,4579328
54,-2.7681568,0.0,13.56,75.51,478.11945,50113,0.15097788,8540.684138298035,-0.0640822,0.6570237278938293,4583424
51,-2.7907243,0.0,21.88,77.61,510.45245,50164,0.13945794,8548.237050771713,-0.062409684,0.6535309851169586,4587520
52,-2.7816758,0.0,13.43,79.26,445.14896,50216,0.165726,8555.587873458862,-0.057313036,0.7450833916664124,4591616
52,-2.7889698,0.0,19.13,79.72,485.1192,50268,0.14493625,8563.055474042892,-0.052810006,0.6950244903564453,4595712
51,-2.7909856,0.0,16.52,78.91,468.2254,50319,0.12968294,8570.584373474121,-0.06546745,0.6433544754981995,4599808
52,-2.7917328,0.0,4.98,80.28,473.18884,50371,0.24910639,8577.707887649536,-0.056345947,0.6840631365776062,4603904
55,-2.7941742,0.0,7.94,78.76,493.9021,50426,0.15783104,8584.950872421265,-0.06087299,0.6975521445274353,4608000
51,-2.800598,0.0,7.0,76.83,468.57297,50477,0.14248684,8592.877665996552,-0.06004932,0.6631151735782623,4612096
50,-2.8274999,0.0,5.54,81.63,429.54858,50527,0.26739645,8600.181886911392,-0.052636184,0.6991464197635651,4616192
47,-2.8301709,0.0,17.65,83.83,416.6073,50574,0.16055122,8607.55335855484,-0.062641345,0.6614697873592377,4620288
52,-2.8179166,0.0,21.58,83.27,428.28876,50626,0.20157951,8614.729666948318,-0.049879853,0.7215166687965393,4624384
53,-2.8221853,0.0,13.61,77.65,425.99017,50679,0.13985924,8622.204531908035,-0.06235585,0.7270790338516235,4628480
44,-2.8212435,0.0,6.08,84.07,508.84695,50723,0.20988937,8629.903382062912,-0.045742463,0.7231368124485016,4632576
50,-2.8311505,0.0,-1.38,86.2,366.4981,50773,0.18166243,8637.38176870346,-0.056532327,0.7486798465251923,4636672
56,-2.8283122,0.0,4.02,75.96,476.28738,50829,0.186448,8645.158208847046,-0.06032594,0.6044490933418274,4640768
54,-2.8207593,0.0,14.94,74.42,433.35275,50883,0.20604274,8652.766389131546,-0.053299055,0.6718593537807465,4644864
52,-2.8108983,0.0,3.45,77.52,362.26184,50935,0.15986721,8660.316360712051,-0.05748559,0.761230856180191,4648960
52,-2.7831779,0.0,11.56,79.29,416.08563,50987,0.15485299,8667.766448259354,-0.06220176,0.6878862679004669,4653056
45,-2.7948356,0.0,12.73,84.19,572.448,51032,0.15665834,8674.855333089828,-0.059596114,0.6801315248012543,4657152
50,-2.7880085,0.0,-4.06,83.95,419.9421,51082,0.17031468,8682.238642692566,-0.0652618,0.7510354220867157,4661248
55,-2.7912142,0.0,7.58,76.11,426.3033,51137,0.1536335,8689.603997468948,-0.05483322,0.5884340703487396,4665344
49,-2.7755427,0.0,15.11,78.02,619.99274,51186,0.18708736,8696.846464157104,-0.060085185,0.5915498733520508,4669440
55,-2.792953,0.0,10.14,78.37,444.1364,51241,0.18558317,8704.467126131058,-0.070099175,0.5825341641902924,4673536
55,-2.792028,0.0,-1.76,75.7,508.7544,51296,0.13464981,8711.911418437958,-0.05995174,0.6500431895256042,4677632
48,-2.77101,0.0,-1.34,78.62,490.01035,51344,0.34635878,8719.218619346619,-0.04934982,0.6808764636516571,4681728
58,-2.7566848,0.0,3.17,77.2,456.1112,51402,0.12718989,8726.802499771118,-0.058780212,0.685586005449295,4685824
44,-2.7986598,0.0,-6.37,81.39,469.8083,51446,0.16489725,8734.629143714905,-0.06272338,0.5861411988735199,4689920
50,-2.8358114,0.0,-16.74,84.54,461.23953,51496,0.21359175,8742.145733356476,-0.05312528,0.7340334355831146,4694016
52,-2.800446,0.0,4.83,79.46,462.5117,51548,1.2648453,8749.169375419617,-0.0031624374,0.6707319617271423,4698112
55,-2.807815,0.0,21.05,76.3,441.09103,51603,0.19769871,8756.718907117844,-0.059117913,0.5768875479698181,4702208
49,-2.819322,0.0,5.36,77.59,482.83063,51652,0.1915742,8764.440882205963,-0.057755787,0.7216847538948059,4706304
50,-2.826552,0.0,-13.45,83.48,475.39432,51702,0.14070651,8771.905121326447,-0.0598997,0.7250738441944122,4710400
44,-2.8366077,0.0,-12.52,85.92,489.6628,51746,0.15445788,8779.63887476921,-0.05947034,0.624363124370575,4714496
60,-2.8285356,0.0,0.45,78.54,449.7357,51806,0.16545786,8787.078489303589,-0.04849774,0.7154086530208588,4718592
55,-2.8212643,0.0,2.23,72.08,456.0497,51861,0.16602579,8794.177731752396,-0.0670727,0.6760331094264984,4722688
59,-2.810063,0.0,11.22,71.11,402.76505,51920,0.15152656,8801.67690205574,-0.05904492,0.711940348148346,4726784
50,-2.7896228,0.0,14.04,74.63,518.6492,51970,0.20111273,8808.584984779358,-0.060254384,0.687288373708725,4730880
52,-2.801189,0.0,8.63,80.64,567.3208,52022,0.18846905,8815.667043447495,-0.055034097,0.6446004807949066,4734976
53,-2.8046582,0.0,14.48,78.15,589.681,52075,0.18185188,8822.832200050354,-0.060555458,0.6251212954521179,4739072
47,-2.8235183,0.0,16.95,81.13,419.75455,52122,0.1760227,8830.601355075836,-0.058395285,0.5871295034885406,4743168
52,-2.819243,0.0,18.56,82.1,530.72455,52174,0.15917353,8837.375591993332,-0.06572141,0.6464518010616302,4747264
55,-2.8084826,0.0,11.67,77.66,463.8364,52229,0.15069167,8856.786415338516,-0.055698406,0.6902053654193878,4751360
53,-2.8016467,0.0,8.59,77.35,463.9963,52282,0.20657398,8863.771492004395,-0.049403194,0.6601113379001617,4755456
46,-2.8202221,0.0,-1.77,83.0,352.12848,52328,0.15596347,8870.89891409874,-0.055206373,0.7506229430437088,4759552
49,-2.8257446,0.0,-3.73,86.18,496.6169,52377,0.1896725,8878.613353013992,-0.05715866,0.6889780163764954,4763648
56,-2.835194,0.0,6.74,77.9,368.34894,52433,0.14884372,8886.229591608047,-0.055366725,0.6611409485340118,4767744
47,-2.8192647,0.0,5.57,78.01,544.15985,52480,0.15917091,8893.437470674515,-0.059826944,0.664890319108963,4771840
50,-2.8470776,0.0,-2.98,84.29,486.64166,52530,0.19275239,8901.43899512291,-0.05653591,0.5756145417690277,4775936
53,-2.8468986,0.0,-1.69,79.84,489.66766,52583,0.19746058,8909.21386885643,-0.055920847,0.6474023461341858,4780032
53,-2.8682055,0.0,5.94,76.84,530.1612,52636,0.20128694,8916.309737920761,-0.06325664,0.6735206246376038,4784128
50,-2.8698936,0.0,8.04,79.75,470.56775,52686,0.23520629,8923.799079179764,-0.05040267,0.6642510294914246,4788224
50,-2.842738,0.0,-0.38,81.4,448.21106,52736,1.4746279,8931.195446491241,0.0055300607,0.7616047710180283,4792320
57,-2.8588107,0.0,3.25,75.52,488.67026,52793,0.11700197,8938.024366855621,-0.063937455,0.6226441860198975,4796416
53,-2.8438833,0.0,-7.7,75.95,371.01007,52846,0.15328197,8945.554820537567,-0.055443976,0.6999759674072266,4800512
53,-2.8328204,0.0,-14.44,77.13,458.01938,52899,0.35674408,8953.355987071991,-0.0462922,0.677236944437027,4804608
55,-2.8542953,0.0,-0.65,76.43,510.4512,52954,0.1710867,8961.074449539185,-0.058968376,0.5813800990581512,4808704
56,-2.8753064,0.0,4.06,73.13,476.2692,53010,0.18053596,8968.738816261292,-0.05952911,0.6788927018642426,4812800
51,-2.8277435,0.0,7.73,77.0,474.694,53061,0.14609104,8976.106030225754,-0.057903375,0.6816801726818085,4816896
52,-2.8498673,0.0,6.52,78.93,386.87192,53113,0.2175296,8983.821622610092,-0.058504853,0.6783369183540344,4820992
47,-2.8527627,0.0,5.04,81.69,437.29,53160,0.16833663,8991.095445156097,-0.061799403,0.6925473809242249,4825088
45,-2.8657687,0.0,4.55,89.13,566.99194,53205,0.17967367,8998.348398923874,-0.058501475,0.6066223084926605,4829184
56,-2.8498423,0.0,13.28,80.93,373.99225,53261,0.18117474,9005.648131370544,-0.06559553,0.6786521673202515,4833280
48,-2.8449454,0.0,17.38,79.29,485.17792,53309,0.1976497,9013.502379179,-0.04926215,0.669953316450119,4837376
50,-2.8668988,0.0,26.45,83.36,469.40018,53359,0.13879019,9020.838551282883,-0.056376,0.6853924989700317,4841472
48,-2.8990836,0.0,12.47,82.33,527.42395,53407,0.18992487,9028.488251447678,-0.061398882,0.6592987477779388,4845568
52,-2.884337,0.0,3.08,81.39,483.4485,53459,0.14644471,9035.944271802902,-0.062234543,0.7140914797782898,4849664
55,-2.8884075,0.0,4.26,76.42,497.67947,53514,0.16987139,9043.00645852089,-0.06311061,0.6118787229061127,4853760
51,-2.8802028,0.0,-1.87,77.47,424.61243,53565,0.15836005,9050.482811450958,-0.062209263,0.6980356276035309,4857856
54,-2.881515,0.0,17.8,76.51,457.75543,53619,0.14959064,9058.404145479202,-0.058020595,0.6891113817691803,4861952
50,-2.8931987,0.0,18.84,79.04,483.80954,53669,0.3177477,9065.492352485657,-0.05778144,0.6457318961620331,4866048
46,-2.893285,0.0,12.57,84.99,560.5846,53715,0.16847123,9072.892450332642,-0.05758444,0.6753773987293243,4870144
46,-2.885365,0.0,11.26,86.68,557.5799,53761,0.15854949,9080.574406862259,-0.06221473,0.6379847824573517,4874240
55,-2.8735862,0.0,14.02,81.51,395.5831,53816,0.12666582,9087.854500293732,-0.05696745,0.6658349335193634,4878336
54,-2.875057,0.0,14.21,75.24,534.9819,53870,0.14601289,9094.957635879517,-0.05334116,0.6804945170879364,4882432
49,-2.8622591,0.0,-0.98,79.53,477.06638,53919,0.19184399,9101.936091661453,-0.055371143,0.6531750559806824,4886528
49,-2.8840892,0.0,15.23,82.05,502.61362,53968,0.17842883,9109.396159648895,-0.06424425,0.631276547908783,4890624
52,-2.8779743,0.0,26.12,81.31,670.00525,54020,0.16951446,9117.00472998619,-0.061569702,0.6225783228874207,4894720
54,-2.8878324,0.0,9.16,76.37,382.96484,54074,0.15094572,9124.001088380814,-0.046797715,0.7173292934894562,4898816
51,-2.8875225,0.0,-3.91,77.89,490.32135,54125,0.15941207,9131.515458345413,-0.05750645,0.6333676278591156,4902912
50,-2.8833325,0.0,2.48,81.79,527.40094,54175,0.23814325,9139.252988576889,-0.05684594,0.7258450984954834,4907008
51,-2.8764188,0.0,14.08,80.65,422.82507,54226,0.19625494,9146.732641935349,-0.060873397,0.6786899864673615,4911104
51,-2.8551166,0.0,13.33,79.67,540.0973,54277,0.16200413,9154.576437711716,-0.059223615,0.6211701929569244,4915200
50,-2.831696,0.0,11.07,80.35,481.84546,54327,0.17556411,9162.067276477814,-0.06318454,0.6418595314025879,4919296
51,-2.8534505,0.0,13.36,81.19,504.99463,54378,0.17655087,9169.905310869217,-0.053468026,0.6314257979393005,4923392
50,-2.8322804,0.0,11.23,80.96,449.86206,54428,0.19594572,9177.346438646317,-0.045631845,0.7032581269741058,4927488
53,-2.8068287,0.0,18.99,78.65,578.8969,54481,0.2134905,9185.276102781296,-0.058093175,0.61505126953125,4931584
55,-2.804657,0.0,23.47,76.96,357.44177,54536,0.14724766,9192.384522914886,-0.0629884,0.7113409340381622,4935680
50,-2.8068032,0.0,10.0,78.09,544.49023,54586,0.13992801,9199.724726438522,-0.058048073,0.6671509742736816,4939776
49,-2.8246653,0.0,-9.23,83.0,414.70782,54635,0.16496266,9207.632804870605,-0.058344327,0.63938307762146,4943872
52,-2.8098893,0.0,-9.51,80.31,406.82922,54687,0.15644972,9215.056507110596,-0.052112937,0.7504127472639084,4947968
47,-2.8166766,0.0,-1.19,83.12,494.94943,54734,0.16317838,9221.99492764473,-0.060728706,0.6744641363620758,4952064
51,-2.819859,0.0,2.96,84.16,507.4995,54785,0.16760837,9229.382004976273,-0.061613012,0.6556024551391602,4956160
47,-2.826778,0.0,20.72,83.45,481.63297,54832,0.15570758,9236.541007757187,-0.06526754,0.5873133838176727,4960256
49,-2.8431804,0.0,6.93,84.21,448.0633,54881,0.15160327,9244.125217199326,-0.058356836,0.5782844126224518,4964352
52,-2.8535016,0.0,3.63,81.59,468.0209,54933,0.1455625,9251.746266365051,-0.061143436,0.6478889584541321,4968448
51,-2.8694458,0.0,20.42,78.75,478.84448,54984,0.22433217,9258.950647592545,-0.0648376,0.6376584470272064,4972544
50,-2.8735807,0.0,12.56,81.0,443.55728,55034,0.15290324,9266.351578474045,-0.05759241,0.6352572441101074,4976640
56,-2.8579113,0.0,-0.2,76.78,439.54343,55090,0.18273833,9273.71243095398,-0.056076888,0.7049478888511658,4980736
48,-2.8679798,0.0,-3.52,78.88,442.59314,55138,0.17129913,9281.276368379593,-0.06018112,0.6846302449703217,4984832
48,-2.8731132,0.0,-3.51,86.52,412.02844,55186,0.27877176,9288.428428173065,-0.056077328,0.6920023262500763,4988928
52,-2.8746378,0.0,1.77,81.31,485.23746,55238,0.20160587,9296.190087080002,-0.05360943,0.6384448409080505,4993024
59,-2.8611758,0.0,5.52,72.74,415.56424,55297,0.16518292,9304.059523582458,-0.058672536,0.7242771983146667,4997120
59,-2.8711295,0.0,19.54,71.14,519.5981,55356,0.14549445,9320.778297662735,-0.057797637,0.6541791260242462,5001216
50,-2.8770308,0.0,12.22,75.54,377.72525,55406,0.19055387,9328.160726070404,-0.05613718,0.74814572930336,5005312
52,-2.8750863,0.0,11.78,80.64,559.0929,55458,0.21029466,9335.821132659912,-0.061647076,0.54946568608284,5009408
58,-2.8518538,0.0,23.79,74.67,448.93033,55516,0.16896437,9343.055969953537,-0.060145713,0.6222074627876282,5013504
52,-2.834087,0.0,20.08,75.06,403.1767,55568,0.16673559,9350.325607299805,-0.05530016,0.6865473389625549,5017600
51,-2.806853,0.0,7.72,80.23,460.03763,55619,0.18656355,9357.400769472122,-0.04695372,0.7004042863845825,5021696
51,-2.8159633,0.0,12.63,81.26,459.1155,55670,0.13783348,9364.848475456238,-0.057822604,0.6524494588375092,5025792
51,-2.784776,0.0,13.19,80.35,425.5592,55721,0.22187842,9372.391075372696,-0.060352746,0.7217425405979156,5029888
47,-2.7889698,0.0,-8.54,83.67,439.0151,55768,0.13500051,9379.375415325165,-0.055813715,0.6468980610370636,5033984
49,-2.795293,0.0,-16.36,86.26,426.81552,55817,0.19165237,9386.873789548874,-0.05046881,0.7207815647125244,5038080
47,-2.8136458,0.0,-0.56,86.44,447.78735,55864,0.16248567,9394.140327692032,-0.055677544,0.6622442007064819,5042176
51,-2.8169048,0.0,10.3,83.41,472.93298,55915,0.16402124,9401.911940574646,-0.060302947,0.6970679461956024,5046272
50,-2.8089309,0.0,0.18,81.04,371.8139,55965,0.14067222,9409.401460409164,-0.056027148,0.7707115262746811,5050368
53,-2.8214412,0.0,5.77,79.46,618.4133,56018,0.16084844,9416.70732164383,-0.05712898,0.6250350177288055,5054464
41,-2.827348,0.0,1.48,86.61,358.9106,56059,0.24518152,9424.492173194885,-0.04489499,0.729190468788147,5058560
49,-2.8237453,0.0,-5.69,89.96,423.28625,56108,0.13005592,9431.774317979813,-0.059547212,0.6803465783596039,5062656
48,-2.8132224,0.0,10.0,83.87,416.82263,56156,0.16907482,9439.082704544067,-0.060015634,0.7097956836223602,5066752
51,-2.7940319,0.0,20.01,82.93,370.83353,56207,0.1643187,9447.021576404572,-0.057091303,0.6243211925029755,5070848
49,-2.7941184,0.0,3.61,82.05,448.07886,56256,0.16937341,9454.650723218918,-0.055743936,0.7091907560825348,5074944
57,-2.7797744,0.0,14.04,75.44,436.22006,56313,0.13224545,9462.45421409607,-0.05966427,0.7233634889125824,5079040
48,-2.788573,0.0,30.57,78.3,524.322,56361,0.1581079,9469.53572511673,-0.05772238,0.6211093962192535,5083136
53,-2.8038373,0.0,9.43,79.96,409.94397,56414,0.16281618,9476.894825696945,-0.059906818,0.6975226998329163,5087232
47,-2.8243403,0.0,-5.71,80.96,545.2523,56461,0.17919025,9483.65805196762,-0.05637607,0.5849667489528656,5091328
45,-2.83606,0.0,2.73,87.88,587.3742,56506,0.14311637,9490.78739643097,-0.056958854,0.6174167692661285,5095424
46,-2.8448527,0.0,-0.37,90.19,451.18454,56552,0.15943794,9498.369859457016,-0.06715157,0.701098769903183,5099520
48,-2.8673809,0.0,-6.48,87.62,523.2862,56600,0.17675751,9506.537140369415,-0.059328288,0.5748829543590546,5103616
57,-2.844564,0.0,6.51,76.99,453.85416,56657,0.27634418,9514.087741851807,-0.049267694,0.6374942362308502,5107712
51,-2.85695,0.0,13.31,76.44,522.7336,56708,0.15931,9520.981300592422,-0.055403784,0.6759852766990662,5111808
49,-2.8858755,0.0,-2.76,81.68,412.87662,56757,0.15912135,9528.327179908752,-0.059356477,0.6173512637615204,5115904
50,-2.9106748,0.0,-10.22,81.87,458.1284,56807,0.15632625,9535.557129621506,-0.064679764,0.6646631062030792,5120000
47,-2.9342961,0.0,11.41,83.47,400.0292,56854,0.20583145,9543.240912914276,-0.061682057,0.7011650502681732,5124096
52,-2.9188693,0.0,17.38,83.54,453.84384,56906,0.19866905,9550.822255849838,-0.048697345,0.6618706285953522,5128192
49,-2.8988354,0.0,0.1,80.06,379.28683,56955,0.1554722,9558.488584756851,-0.06007472,0.7051337659358978,5132288
52,-2.930324,0.0,-7.35,81.45,319.35382,57007,0.20342465,9566.473400592804,-0.061628066,0.7096920609474182,5136384
52,-2.9263957,0.0,-1.66,79.01,445.84387,57059,0.16741794,9573.704489469528,-0.055811845,0.6849937736988068,5140480
51,-2.9228058,0.0,7.44,80.65,580.29675,57110,0.16229117,9581.049980163574,-0.05785014,0.6468011736869812,5144576
53,-2.9180796,0.0,1.26,77.55,476.46597,57163,0.1459593,9588.404572963715,-0.056445014,0.6903644502162933,5148672
