loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss
-0.017375052,69.87,0.0018216473,22858.063665390015,0.7122638523578644,12079104,102355,0.31241813,119.41,35,0.0,415.02426
-0.019451521,76.91,0.002052681,22865.586693286896,0.7280248999595642,12083200,102387,0.31190485,121.4,32,0.0,397.16934
-0.01896358,78.93,0.001988542,22872.792534828186,0.7616084963083267,12087296,102419,0.31077772,125.4,32,0.0,354.16577
-0.020744167,73.92,0.001967139,22880.22932767868,0.7619157135486603,12091392,102450,0.31188396,128.19,31,0.0,376.6802
-0.019101907,73.14,0.0018180411,22888.003584861755,0.7301253378391266,12095488,102483,0.31002256,128.49,33,0.0,386.26453
-0.019814454,67.83,0.001812335,22895.057885169983,0.8139796406030655,12099584,102518,0.31155983,124.18,35,0.0,343.56003
-0.01830277,73.68,0.0022336852,22902.32123541832,0.6987826526165009,12103680,102550,0.3125851,123.15,32,0.0,424.41586
-0.018983396,73.42,0.002007698,22909.68188548088,0.6531741321086884,12107776,102578,0.31023523,126.9,28,0.0,387.79233
-0.019033799,90.1,0.0019286867,22917.331014871597,0.7559546530246735,12111872,102613,0.30943942,126.95,35,0.0,282.18262
-0.019266969,87.33,0.0021080764,22925.095638751984,0.6997074484825134,12115968,102644,0.30602074,130.1,31,0.0,415.43088
-0.019680206,76.2,0.001960324,22933.248330831528,0.7449998557567596,12120064,102675,0.30527383,128.49,31,0.0,395.587
-0.0185221,74.7,0.0018006586,22940.70323085785,0.6236023604869843,12124160,102707,0.304755,131.32,32,0.0,449.27167
-0.02104461,74.51,0.002059082,22948.366760015488,0.816161498427391,12128256,102739,0.30377764,129.23,32,0.0,275.2396
-0.019821804,69.74,0.0020297258,22955.78115940094,0.7890990227460861,12132352,102770,0.3038628,128.64,31,0.0,338.6462
-0.019540187,64.0,0.0021376756,22963.584872961044,0.7658711224794388,12136448,102804,0.30523297,125.24,34,0.0,400.50772
-0.019194396,52.79,0.0021240162,22970.887074947357,0.7511212229728699,12140544,102835,0.3073408,126.5,31,0.0,395.4364
-0.020494778,59.87,0.0021033424,22978.8219769001,0.6866227090358734,12144640,102865,0.30802226,130.54,30,0.0,435.3974
-0.018532299,66.62,0.0019917893,22986.46552991867,0.7658768743276596,12148736,102900,0.3077069,127.34,35,0.0,374.3416
-0.01895454,73.55,0.0021614027,22994.11122894287,0.6464124619960785,12152832,102930,0.30687582,130.93,30,0.0,440.35162
-0.01883218,78.09,0.0019548903,23001.342315912247,0.7708413153886795,12156928,102963,0.3072149,125.02,33,0.0,394.56482
-0.018727256,85.35,0.0021730356,23008.95914387703,0.782956674695015,12161024,102992,0.30492473,135.85,29,0.0,254.67342
-0.020374695,78.9,0.0018683855,23016.140221834183,0.7573283314704895,12165120,103029,0.3039873,124.94,37,0.0,384.1095
-0.020564444,87.33,0.002333181,23023.59967470169,0.7673460692167282,12169216,103060,0.30313295,127.39,31,0.0,332.04007
-0.017495342,74.57,0.0022046783,23031.36444759369,0.6660676002502441,12173312,103086,0.30365062,130.76,26,0.0,404.79596
-0.020358825,73.07,0.0020727133,23039.052204608917,0.7322535514831543,12177408,103122,0.3031368,130.24,36,0.0,440.1569
-0.019640654,59.08,0.0019116638,23046.519231319427,0.7896260768175125,12181504,103155,0.30361098,128.81,33,0.0,365.32806
-0.019271502,63.38,0.0020722367,23054.9208483696,0.7942062020301819,12185600,103185,0.30301744,124.68,30,0.0,346.81424
-0.019904621,66.36,0.0018886832,23063.059797286987,0.7005400359630585,12189696,103214,0.30022627,130.89,29,0.0,423.02826
-0.018373339,72.52,0.0020752735,23070.666879177094,0.6808469295501709,12193792,103244,0.3019346,137.08,30,0.0,410.08398
-0.01987221,74.49,0.0020243092,23078.600971221924,0.7732584178447723,12197888,103277,0.30267507,132.89,33,0.0,336.0726
-0.01990858,71.34,0.0019442888,23085.620567798615,0.7806784212589264,12201984,103310,0.30373442,127.29,33,0.0,341.62607
-0.019105563,63.33,0.0018401471,23093.224318742752,0.8278924524784088,12206080,103347,0.2998417,118.9,37,0.0,296.71127
-0.019854333,65.31,0.0020026257,23100.745366096497,0.7969537675380707,12210176,103380,0.29847223,118.21,33,0.0,385.9733
-0.019403659,70.22,0.002180444,23108.803765773773,0.7567817270755768,12214272,103412,0.2964413,120.24,32,0.0,330.99268
-0.018085595,73.36,0.0018547884,23116.448246717453,0.8254394829273224,12218368,103447,0.29650372,122.93,35,0.0,332.3222
-0.01722881,74.73,0.0020898858,23124.235156536102,0.7445878088474274,12222464,103483,0.29831183,120.77,36,0.0,477.65414
-0.018302245,68.66,0.001803035,23131.79420208931,0.773916706442833,12226560,103515,0.30093077,119.64,32,0.0,386.76248
-0.020015826,79.92,0.002230479,23139.225595235825,0.7855473607778549,12230656,103550,0.30161536,119.49,35,0.0,314.7867
-0.019861551,80.95,0.0025913273,23146.795312166214,0.7427014410495758,12234752,103583,0.30197775,122.33,33,0.0,384.98224
-0.019297723,76.35,0.0019194501,23154.549407958984,0.7615305334329605,12238848,103617,0.30023783,120.01,34,0.0,379.60718
-0.019918423,62.41,0.0020168494,23162.5053024292,0.7185037434101105,12242944,103647,0.2969818,127.84,30,0.0,411.69577
-0.01860066,67.01,0.0018556719,23170.292160511017,0.7748598903417587,12247040,103683,0.29624346,123.2,36,0.0,347.38226
-0.019694053,70.58,0.0020839234,23194.219827890396,0.8078729957342148,12251136,103717,0.29559347,122.92,34,0.0,367.0624
-0.018959764,67.47,0.0022161682,23202.09144759178,0.6596842408180237,12255232,103746,0.29745752,124.22,29,0.0,543.4587
-0.020247305,58.94,0.0024667135,23209.28929376602,0.7932090014219284,12259328,103780,0.2967203,125.28,34,0.0,361.25156
-0.017603382,61.91,0.0018776774,23216.752650737762,0.7545372545719147,12263424,103816,0.29445833,123.21,36,0.0,396.5294
-0.020118507,68.52,0.0021825337,23224.777287721634,0.7978116720914841,12267520,103844,0.2939169,124.85,28,0.0,316.84164
-0.018092003,73.03,0.001793074,23232.365896463394,0.7572731524705887,12271616,103878,0.29424483,122.81,34,0.0,392.8141
-0.019889915,74.02,0.0020797052,23240.431250572205,0.7818710505962372,12275712,103909,0.2919663,127.72,31,0.0,363.2498
-0.01865891,79.03,0.0020668926,23248.46055483818,0.7361353039741516,12279808,103942,0.2892119,123.96,33,0.0,320.73938
-0.019157108,78.05,0.001989854,23255.81132721901,0.7533117234706879,12283904,103978,0.2890875,124.21,36,0.0,447.69482
-0.017712057,81.58,0.0017884771,23263.613371372223,0.7550018131732941,12288000,104013,0.2880982,116.29,35,0.0,405.373
-0.017878186,83.39,0.0019293827,23271.282782316208,0.6616453230381012,12292096,104043,0.2894266,120.42,30,0.0,331.7949
-0.01819479,83.69,0.001981252,23278.86330962181,0.7775328308343887,12296192,104080,0.2901643,120.76,37,0.0,326.7301
-0.019119713,72.32,0.0018631774,23286.439544916153,0.7651561051607132,12300288,104113,0.2907698,122.98,33,0.0,374.3249
-0.018219652,69.42,0.0018796374,23293.990971803665,0.7761513292789459,12304384,104152,0.2905456,112.17,39,0.0,392.01575
-0.0205701,64.84,0.001921048,23301.693912744522,0.7609346359968185,12308480,104184,0.29130444,116.44,32,0.0,454.8368
-0.019539295,68.15,0.0018817624,23309.49303817749,0.7927111238241196,12312576,104218,0.29165396,114.73,34,0.0,397.5511
-0.019934636,65.34,0.002305303,23316.81990790367,0.6598516404628754,12316672,104250,0.29025012,125.82,32,0.0,492.28296
-0.019371426,68.41,0.0020277135,23324.519378185272,0.7497793734073639,12320768,104281,0.28896162,125.08,31,0.0,403.13828
-0.018578788,71.61,0.0021198995,23332.17803311348,0.7425737977027893,12324864,104311,0.28954118,131.88,30,0.0,355.41125
-0.01941387,81.13,0.0019559576,23340.019883155823,0.7703166157007217,12328960,104344,0.2910641,132.35,33,0.0,306.8003
-0.020300306,78.45,0.0017846574,23348.119348526,0.7696616500616074,12333056,104377,0.29073223,128.55,33,0.0,332.7923
-0.018123366,83.66,0.001826071,23356.04945540428,0.7385846972465515,12337152,104412,0.29077342,121.12,35,0.0,391.10385
-0.019550784,72.45,0.0020961862,23363.929819345474,0.7781902700662613,12341248,104444,0.28688246,123.17,32,0.0,393.15964
-0.017967254,74.45,0.0019230172,23371.465386390686,0.8161352723836899,12345344,104480,0.28696436,120.31,36,0.0,293.0585
-0.020019788,65.34,0.0022327332,23379.404263734818,0.7347367107868195,12349440,104508,0.28888017,127.12,28,0.0,471.0433
-0.017716171,64.22,0.0016295653,23387.124702453613,0.6935248374938965,12353536,104543,0.28706473,125.96,35,0.0,457.51688
-0.018185997,63.67,0.0020311251,23394.861661434174,0.7331920564174652,12357632,104578,0.28527004,126.22,35,0.0,350.84125
-0.0181659,85.28,0.0019302722,23401.67583990097,0.7891335189342499,12361728,104613,0.284605,117.85,35,0.0,306.5499
-0.018265516,80.92,0.001737091,23408.654938459396,0.7134392857551575,12365824,104649,0.28531563,115.18,36,0.0,410.1297
-0.019205218,74.3,0.0018788702,23416.183789491653,0.7212740778923035,12369920,104682,0.28352526,119.9,33,0.0,413.06104
-0.018277574,77.55,0.0018481592,23423.53457736969,0.7670184820890427,12374016,104715,0.2822035,117.79,33,0.0,318.13046
-0.017754974,88.67,0.0018078281,23430.92163491249,0.7788050025701523,12378112,104750,0.2810705,120.43,35,0.0,326.53116
-0.018652583,78.76,0.0019369028,23438.419284820557,0.7387324273586273,12382208,104783,0.28170016,120.01,33,0.0,406.06183
-0.019352548,65.09,0.0018997553,23445.748305797577,0.8483848869800568,12386304,104818,0.28049156,117.83,35,0.0,298.47043
-0.019524634,64.05,0.0018887703,23453.632586717606,0.7518433630466461,12390400,104852,0.27846608,120.4,34,0.0,438.11337
-0.0180895,57.32,0.0018431422,23461.207802772522,0.717572957277298,12394496,104885,0.27864626,120.53,33,0.0,513.2994
-0.017321825,63.55,0.0020722027,23468.65455341339,0.6645784378051758,12398592,104918,0.27783397,123.31,33,0.0,442.04462
-0.01876182,65.12,0.0019403677,23475.603550434113,0.7577684968709946,12402688,104953,0.27761072,121.43,35,0.0,366.8944
-0.018598111,68.03,0.0018382232,23483.288796186447,0.7087569534778595,12406784,104984,0.27471608,123.02,31,0.0,421.96356
-0.018890716,58.56,0.0018905598,23490.91733980179,0.7195982933044434,12410880,105015,0.27573374,126.09,31,0.0,396.02417
-0.017402597,61.86,0.0020791949,23498.81895685196,0.7874680012464523,12414976,105052,0.27537623,123.81,37,0.0,329.31723
-0.019802837,53.74,0.0018130791,23506.708582162857,0.7474082708358765,12419072,105085,0.27644345,121.68,33,0.0,469.23743
-0.019011099,57.45,0.0021979401,23514.329365491867,0.745255172252655,12423168,105114,0.27789962,122.48,29,0.0,409.53546
-0.018376173,57.13,0.0019106948,23522.18663740158,0.7568684220314026,12427264,105150,0.27623576,125.31,36,0.0,355.84436
-0.019065969,57.13,0.0016478363,23529.56191110611,0.7837813943624496,12431360,105182,0.27504033,124.91,32,0.0,393.4263
-0.020072773,42.75,0.001921689,23536.728738069534,0.7927587181329727,12435456,105216,0.2763806,118.98,34,0.0,437.25208
-0.019462408,49.2,0.0017389385,23543.997531175613,0.7786189317703247,12439552,105252,0.27489385,120.65,36,0.0,427.09314
-0.018296653,52.81,0.001687961,23551.598034381866,0.7132131159305573,12443648,105282,0.27669525,123.79,30,0.0,463.65787
-0.018886635,70.59,0.0018879193,23559.322793722153,0.7236027121543884,12447744,105314,0.27531797,126.64,32,0.0,393.5238
-0.017694775,72.87,0.0017155447,23566.727457761765,0.769536629319191,12451840,105351,0.27173036,123.59,37,0.0,413.26352
-0.018869735,70.38,0.0019574603,23574.369305372238,0.7530564367771149,12455936,105383,0.26895416,120.56,32,0.0,401.3399
-0.018159484,70.46,0.00197572,23582.077197790146,0.7896592170000076,12460032,105419,0.2683499,116.17,36,0.0,383.83627
-0.018906523,80.64,0.00201956,23589.390202522278,0.7988570630550385,12464128,105456,0.26693934,116.57,37,0.0,331.3721
-0.017739467,79.9,0.0017570207,23597.08878159523,0.7881068140268326,12468224,105490,0.26654536,114.77,34,0.0,331.1161
-0.017721055,83.02,0.0018381278,23604.58099412918,0.671673983335495,12472320,105520,0.26725003,121.64,30,0.0,411.01727
-0.019071937,77.97,0.0018733477,23612.017632722855,0.8191707283258438,12476416,105553,0.2678432,125.49,33,0.0,312.8969
-0.017530683,77.42,0.0016962198,23619.534386634827,0.7950990051031113,12480512,105586,0.2654169,127.1,33,0.0,375.98007
-0.016857127,77.04,0.0014773171,23627.275970220566,0.752556249499321,12484608,105619,0.2655124,122.75,33,0.0,340.07822
-0.0172713,80.1,0.0018872052,23635.020576238632,0.7212974727153778,12488704,105652,0.2659465,123.11,33,0.0,411.9241
-0.018268175,77.09,0.0019271721,23642.260860919952,0.7528264969587326,12492800,105685,0.2652118,121.5,33,0.0,422.9171
-0.018957196,64.97,0.0018814143,23649.4520175457,0.7050160467624664,12496896,105717,0.26538652,126.44,32,0.0,470.0728
-0.018760117,65.41,0.0017656182,23674.449929714203,0.8345097452402115,12500992,105754,0.26774234,120.02,37,0.0,294.8756
-0.019105982,60.92,0.002100645,23681.88594532013,0.7558081448078156,12505088,105783,0.2673732,127.44,29,0.0,415.3868
-0.018372307,73.98,0.0016749612,23689.492070913315,0.8147105127573013,12509184,105816,0.26642442,123.02,33,0.0,289.3284
-0.018299166,62.73,0.0019895723,23697.625492572784,0.7229700684547424,12513280,105844,0.26592994,136.77,28,0.0,453.11673
-0.019304287,67.9,0.001923297,23705.105793714523,0.8061975687742233,12517376,105873,0.26601875,138.18,29,0.0,305.96695
-0.018834297,70.45,0.0020184033,23712.409552812576,0.7985262274742126,12521472,105909,0.26501086,133.22,36,0.0,343.19766
-0.018215867,84.94,0.0018261594,23720.123393535614,0.7642394751310349,12525568,105940,0.26287818,128.49,31,0.0,315.51492
-0.017076744,79.82,0.0015875443,23727.44216299057,0.7476604878902435,12529664,105977,0.26356035,119.93,37,0.0,409.2644
-0.016591327,73.37,0.0016973669,23734.877833604813,0.7361021935939789,12533760,106013,0.2613652,116.78,36,0.0,452.22366
-0.016787289,72.99,0.0017293263,23742.539207696915,0.7104039788246155,12537856,106046,0.26148772,114.58,33,0.0,388.78598
-0.019221956,83.21,0.0018583561,23749.878208875656,0.7653205096721649,12541952,106077,0.26052576,122.49,31,0.0,347.43854
-0.017588608,79.55,0.0016575935,23758.050786733627,0.683937132358551,12546048,106107,0.26248634,127.43,30,0.0,478.56116
-0.018174693,66.63,0.0018767634,23766.050675153732,0.64352086186409,12550144,106135,0.26144478,135.49,28,0.0,460.75555
-0.018996937,78.81,0.0020597985,23773.752058267593,0.7648148089647293,12554240,106169,0.26249483,132.2,34,0.0,245.15575
-0.01963876,85.81,0.0020151292,23781.853574752808,0.7256767153739929,12558336,106197,0.26096222,134.49,28,0.0,360.8859
-0.01711826,83.85,0.0016721981,23789.360857009888,0.7049470245838165,12562432,106234,0.26217484,125.19,37,0.0,423.59738
-0.017685728,70.69,0.0016708113,23796.861315488815,0.7670833617448807,12566528,106271,0.26301578,121.42,37,0.0,335.49454
-0.018825633,65.3,0.0017628879,23804.34272623062,0.7959985882043839,12570624,106301,0.2667741,117.02,30,0.0,315.09967
-0.018083166,63.86,0.0019041697,23811.877626657486,0.7243416607379913,12574720,106333,0.26617533,124.27,32,0.0,374.10297
-0.01918484,71.22,0.0017795797,23819.273476839066,0.7575571089982986,12578816,106368,0.26570785,126.21,35,0.0,326.3906
-0.018102909,83.15,0.0018372266,23826.677081108093,0.7189897894859314,12582912,106404,0.26588818,120.57,36,0.0,335.93945
-0.018630719,86.89,0.0018987199,23834.428656101227,0.6314764320850372,12587008,106434,0.266118,120.22,30,0.0,459.4933
-0.016353145,88.7,0.0016955583,23842.102196455002,0.7198558449745178,12591104,106471,0.26653647,118.49,37,0.0,378.84662
-0.01929774,66.91,0.0019786882,23849.93752837181,0.7500608116388321,12595200,106503,0.2656182,124.03,32,0.0,421.4668
-0.01746707,71.14,0.001789815,23857.65666103363,0.7487826645374298,12599296,106534,0.26373655,122.24,31,0.0,353.10687
-0.01706922,65.06,0.0017403311,23865.05762243271,0.7371541857719421,12603392,106567,0.26266378,126.18,33,0.0,376.17825
-0.018872403,78.32,0.0019795448,23873.078006505966,0.7764823734760284,12607488,106602,0.26225495,121.62,35,0.0,334.81354
-0.01838556,80.91,0.0017546541,23880.36419248581,0.7527061551809311,12611584,106633,0.26139918,124.99,31,0.0,388.09634
-0.019866735,76.3,0.0018156333,23888.117840528488,0.7992750406265259,12615680,106666,0.26241386,124.74,33,0.0,363.9561
-0.01820573,70.68,0.0018666466,23895.340765953064,0.7745080888271332,12619776,106700,0.26149663,128.29,34,0.0,360.92654
-0.017172448,65.66,0.0017601559,23902.858506679535,0.7412194013595581,12623872,106733,0.2620259,124.61,33,0.0,416.92886
-0.018314453,76.95,0.0020854354,23910.132982492447,0.8153019994497299,12627968,106766,0.26143768,122.35,33,0.0,301.76334
-0.018710973,75.67,0.0016132203,23917.806133508682,0.7896531522274017,12632064,106797,0.26287845,128.41,31,0.0,315.94943
-0.017562505,77.25,0.0017150337,23925.035251379013,0.6827501058578491,12636160,106830,0.26157275,127.18,33,0.0,466.43103
-0.017749473,73.55,0.0017151778,23932.701108455658,0.7876572161912918,12640256,106861,0.26265138,131.2,31,0.0,334.5094
-0.018575532,73.16,0.0018161158,23939.866543769836,0.7394425570964813,12644352,106891,0.2604275,130.97,30,0.0,349.69473
-0.018075475,71.65,0.0017963744,23947.627469062805,0.7419624328613281,12648448,106921,0.25745416,130.66,30,0.0,450.1429
-0.017700514,63.89,0.001571574,23955.701369524002,0.7594461590051651,12652544,106955,0.25495437,132.17,34,0.0,399.4093
-0.017353404,57.42,0.0017147351,23963.01995587349,0.7727229446172714,12656640,106990,0.25656724,123.26,35,0.0,376.12778
-0.01940575,75.41,0.0018326994,23970.57784318924,0.7696458399295807,12660736,107025,0.2564811,116.25,35,0.0,320.75235
-0.016220901,74.94,0.0016333323,23978.28515267372,0.6404543519020081,12664832,107057,0.25575995,120.27,32,0.0,498.7549
-0.01822099,73.43,0.001924958,23985.755026340485,0.7330841422080994,12668928,107085,0.2567682,128.48,28,0.0,396.42288
-0.017525017,68.93,0.0015863894,23992.846326351166,0.7371280789375305,12673024,107124,0.25889683,124.49,39,0.0,385.15387
-0.018511388,66.83,0.001829187,24001.124813318253,0.7377917468547821,12677120,107152,0.25697827,126.18,28,0.0,401.1424
-0.016943526,77.24,0.0015462389,24008.318527698517,0.7284972369670868,12681216,107190,0.25637904,117.89,38,0.0,326.61908
-0.018002376,75.42,0.0017817521,24016.066282749176,0.6707866191864014,12685312,107221,0.25634852,125.05,31,0.0,442.9477
-0.01788786,87.98,0.001545713,24023.971387386322,0.8065209239721298,12689408,107257,0.25642017,118.96,36,0.0,276.6934
-0.017191984,85.73,0.0017149736,24031.248534679413,0.7815962135791779,12693504,107293,0.25766852,116.79,36,0.0,312.1706
-0.01838326,93.12,0.001774589,24039.251527786255,0.7932170182466507,12697600,107326,0.25670457,117.22,33,0.0,337.01865
-0.017692234,79.88,0.0017844483,24047.40597820282,0.6691704392433167,12701696,107359,0.25745675,120.87,33,0.0,446.1281
-0.017462166,74.91,0.0017774333,24055.96125149727,0.7996315956115723,12705792,107397,0.25572962,117.92,38,0.0,350.73325
-0.017237322,77.43,0.0016969544,24063.11768269539,0.7432112395763397,12709888,107434,0.25588822,112.0,37,0.0,416.61102
-0.01608508,76.51,0.0015247142,24071.39784526825,0.7805922627449036,12713984,107470,0.25568604,113.05,36,0.0,314.94537
-0.01899994,84.37,0.0020590432,24079.082277297974,0.653406947851181,12718080,107501,0.2564468,119.26,31,0.0,397.66815
