EpLenMean,TimeElapsed,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpThisIter,loss_kl,EpisodesSoFar,loss_ent,loss_vf_loss
81.08,102.7645001411438,-0.009758642,0.0,61440,0.06314361095428467,105.07,54,0.0037852586,618,5.6309714,756.52
78.03,109.27639985084534,-0.009289491,0.0,65536,0.004726290702819824,107.77,50,0.0038236403,668,5.631622,721.32117
80.04,115.64922881126404,-0.008980945,0.0,69632,0.11902636289596558,106.94,52,0.0022972708,720,5.638082,698.18494
78.01,122.59298729896545,-0.009412441,0.0,73728,0.0965036153793335,96.84,56,0.002359809,776,5.6341043,723.3762
76.97,130.051575422287,-0.009432463,0.0,77824,0.06572234630584717,96.57,51,0.0044685584,827,5.6318884,668.93146
77.51,137.00191187858582,-0.008781535,0.0,81920,0.046346426010131836,103.07,52,0.0021109711,879,5.627574,639.3742
79.11,143.84883999824524,-0.008513554,0.0,86016,0.08028727769851685,100.54,52,0.0018388546,931,5.6221623,564.3291
75.4,150.33306741714478,-0.008783964,0.0,90112,0.046908676624298096,99.08,55,0.002391017,986,5.6194253,613.3467
78.72,157.17192888259888,-0.009285559,0.0,94208,0.04094570875167847,105.91,49,0.0038907845,1035,5.6200566,539.3983
82.02,164.12360382080078,-0.009427227,0.0,98304,0.048618316650390625,107.21,50,0.0039116507,1085,5.614433,535.12537
72.06,223.96728587150574,-0.010716466,0.0,102400,0.23713237047195435,68.96,61,0.0032908344,1146,5.6117225,616.6191
55.54,233.27566766738892,-0.010543705,0.0,106496,0.40003538131713867,-11.99,78,0.0044416585,1224,5.605805,770.9469
51.97,242.33140897750854,-0.008226417,0.0,110592,0.5053157806396484,-7.62,80,0.003561494,1304,5.599091,804.0129
57.36,252.34162259101868,-0.008988749,0.0,114688,0.4715029001235962,1.31,67,0.0030280733,1371,5.5924964,773.8272
59.99,261.7154870033264,-0.0074518505,0.0,118784,0.49456512928009033,12.76,72,0.002374841,1443,5.5880656,681.78723
55.04,270.81139516830444,-0.00816514,0.0,122880,0.5409815907478333,5.38,74,0.004014827,1517,5.587474,790.965
60.24,279.8226797580719,-0.010801354,0.0,126976,0.5011897087097168,1.27,70,0.0030131869,1587,5.589364,734.77435
61.14,289.24911618232727,-0.011963387,0.0,131072,0.5914342105388641,10.16,64,0.0038105287,1651,5.582804,668.05225
61.75,299.05563378334045,-0.012398373,0.0,135168,0.5563386976718903,16.27,69,0.0041748798,1720,5.58027,587.5135
63.65,309.37676429748535,-0.010343875,0.0,139264,0.4846431612968445,3.07,61,0.0048995344,1781,5.5714417,618.51404
70.88,319.3108422756195,-0.010586495,0.0,143360,0.5990643799304962,2.72,54,0.0029577946,1835,5.5701,631.7428
82.56,329.05507493019104,-0.010682225,0.0,147456,0.5682141482830048,15.25,46,0.0028685592,1881,5.567576,551.76654
81.54,338.7765836715698,-0.010577435,0.0,151552,0.6524518728256226,17.83,54,0.0031570722,1935,5.5704856,481.83408
81.59,348.6651794910431,-0.010079464,0.0,155648,0.5692667067050934,14.93,47,0.0023481515,1982,5.5747657,587.424
88.51,357.9303662776947,-0.00977836,0.0,159744,0.667430579662323,13.32,46,0.0031363016,2028,5.570028,449.6484
83.59,367.4751868247986,-0.009811069,0.0,163840,0.6019299924373627,-3.08,52,0.0031558766,2080,5.565299,513.4777
86.55,376.6230163574219,-0.010803009,0.0,167936,0.5992797017097473,0.61,43,0.0028967822,2123,5.5600557,581.44543
92.14,385.7617402076721,-0.01091645,0.0,172032,0.5561111569404602,9.17,44,0.0032799914,2167,5.5672884,574.3115
93.27,395.4572250843048,-0.009909846,0.0,176128,0.5721938908100128,9.04,43,0.0019706793,2210,5.5658574,527.56445
100.38,404.89665150642395,-0.012749893,0.0,180224,0.5668001472949982,2.43,38,0.003759201,2248,5.559629,517.625
102.98,414.737272977829,-0.011685685,0.0,184320,0.6782766580581665,1.68,42,0.004364308,2290,5.5597734,480.84116
98.19,424.80176305770874,-0.011353327,0.0,188416,0.708450585603714,16.83,44,0.0026239115,2334,5.5519385,505.95856
90.3,434.2511258125305,-0.011689416,0.0,192512,0.7082208395004272,19.69,47,0.0037902747,2381,5.5495024,471.30518
90.12,443.5102822780609,-0.011420223,0.0,196608,0.6093710064888,22.16,43,0.0040422874,2424,5.546956,493.89328
94.8,538.7090618610382,-0.009158267,0.0,200704,0.5282198488712311,11.21,44,0.0027413745,2468,5.5454926,529.9137
95.41,547.9797070026398,-0.011426591,0.0,204800,0.6377699971199036,12.21,43,0.002332761,2511,5.544833,408.04007
93.06,557.9091975688934,-0.01125553,0.0,208896,0.696532666683197,3.49,45,0.0019350178,2556,5.5428667,457.45874
85.48,567.3865759372711,-0.0128309745,0.0,212992,0.6663463711738586,-14.84,51,0.004584224,2607,5.5393376,393.9296
87.06,577.0438485145569,-0.0126311425,0.0,217088,0.6388806402683258,-1.42,44,0.0028804312,2651,5.5368457,535.8532
97.1,586.8492550849915,-0.0107892,0.0,221184,0.6730795204639435,14.84,37,0.0016460252,2688,5.5316863,480.80212
102.79,597.5341656208038,-0.014247339,0.0,225280,0.6134284734725952,10.55,38,0.0039823684,2726,5.5307894,456.3359
106.89,608.2248618602753,-0.013468344,0.0,229376,0.6725970208644867,20.21,40,0.004860342,2766,5.521931,478.5414
103.38,618.3350613117218,-0.012575753,0.0,233472,0.6810576617717743,33.47,42,0.0037165922,2808,5.51886,396.63968
100.74,627.9352355003357,-0.012192161,0.0,237568,0.7053464949131012,29.21,40,0.0030629868,2848,5.5112524,448.55014
99.14,637.905336856842,-0.012150699,0.0,241664,0.5455230474472046,20.84,43,0.003032261,2891,5.509214,549.0048
93.82,648.1587588787079,-0.013834404,0.0,245760,0.578240156173706,19.36,45,0.0032049562,2936,5.50473,529.408
92.58,658.0834255218506,-0.01309588,0.0,249856,0.7164788842201233,14.5,41,0.0029627918,2977,5.5035377,474.9611
99.13,668.2979431152344,-0.012021344,0.0,253952,0.7005001902580261,3.71,38,0.0028488622,3015,5.5022974,429.767
104.17,678.1845109462738,-0.012744946,0.0,258048,0.7712187767028809,4.15,40,0.0030989724,3055,5.4984345,385.43127
99.65,686.6786630153656,-0.011615065,0.0,262144,0.682119220495224,12.83,44,0.0030828388,3099,5.5004683,416.7409
94.42,695.3946049213409,-0.013523819,0.0,266240,0.7855452299118042,20.33,42,0.0036208434,3141,5.5080976,384.16235
96.61,703.9964189529419,-0.013255348,0.0,270336,0.6710824966430664,15.48,44,0.0031269589,3185,5.5123377,527.9913
92.51,713.8585197925568,-0.014338673,0.0,274432,0.6574119627475739,-5.22,42,0.003672899,3227,5.513539,460.1397
101.84,724.2279527187347,-0.010633348,0.0,278528,0.7079394161701202,7.56,38,0.0026230912,3265,5.5096426,380.6175
100.24,733.7816758155823,-0.012882378,0.0,282624,0.7813506424427032,17.25,44,0.0032851356,3309,5.5023804,386.39502
99.73,743.1242368221283,-0.013346638,0.0,286720,0.6461166739463806,17.34,38,0.0027300497,3347,5.4960833,510.14954
99.35,753.3818664550781,-0.012768863,0.0,290816,0.6195648908615112,28.59,43,0.00401758,3390,5.4884925,503.32785
99.22,763.2734274864197,-0.013249633,0.0,294912,0.7290051579475403,38.19,40,0.0033369288,3430,5.488677,436.25668
101.03,773.5812640190125,-0.013436467,0.0,299008,0.6274773478507996,16.66,42,0.0037971495,3472,5.4884553,529.4894
106.12,868.2101194858551,-0.0143238865,0.0,303104,0.7286317646503448,10.99,35,0.004057238,3507,5.482728,473.5782
110.48,878.7183284759521,-0.013964072,0.0,307200,0.7269000709056854,-0.45,34,0.0041918447,3541,5.4733553,409.75345
122.01,889.1127932071686,-0.012668064,0.0,311296,0.6335917711257935,1.62,31,0.0025890823,3572,5.4713855,484.33527
120.84,899.275529384613,-0.011565986,0.0,315392,0.7230047583580017,14.67,37,0.0036464154,3609,5.469888,447.27856
125.01,908.8749730587006,-0.0118487,0.0,319488,0.7202663719654083,8.31,31,0.0027775026,3640,5.473502,433.69232
121.16,919.7152497768402,-0.013775253,0.0,323584,0.7431133389472961,12.63,34,0.0031151767,3674,5.469239,361.882
125.98,930.0003318786621,-0.012577835,0.0,327680,0.7459419965744019,23.87,32,0.0027375114,3706,5.4595733,335.42853
128.14,940.3533470630646,-0.013554554,0.0,331776,0.65239417552948,23.0,29,0.0036296982,3735,5.4582224,417.70758
129.18,950.0436153411865,-0.013843886,0.0,335872,0.7232504785060883,18.87,34,0.0038126954,3769,5.456493,452.1264
127.64,959.9769375324249,-0.013275924,0.0,339968,0.7754430919885635,6.98,33,0.003267286,3802,5.4527807,369.76318
123.8,970.2201902866364,-0.014695665,0.0,344064,0.7430830299854279,6.45,33,0.004118249,3835,5.4489546,415.06766
126.86,980.1766047477722,-0.015293507,0.0,348160,0.7001969218254089,19.01,31,0.0038956595,3866,5.4371443,490.03647
128.04,990.4450371265411,-0.014509849,0.0,352256,0.6845118701457977,22.13,31,0.004754712,3897,5.431845,406.1628
128.78,1001.0046486854553,-0.012979717,0.0,356352,0.7230343520641327,26.49,32,0.003981601,3929,5.430716,430.69128
128.24,1011.2372717857361,-0.012450105,0.0,360448,0.6076305508613586,29.42,32,0.0032200536,3961,5.428822,490.82968
125.84,1021.249374628067,-0.012515027,0.0,364544,0.7544950395822525,29.29,34,0.0035516168,3995,5.4312415,404.72794
130.33,1031.5097386837006,-0.014649573,0.0,368640,0.6031842529773712,27.32,29,0.00411258,4024,5.43341,548.14325
134.72,1041.9497113227844,-0.013053592,0.0,372736,0.7658612728118896,17.89,29,0.003750949,4053,5.4404902,361.37598
134.04,1051.756823539734,-0.014350742,0.0,376832,0.7097868323326111,10.21,33,0.003554171,4086,5.4351897,446.7318
130.99,1061.4196162223816,-0.014264392,0.0,380928,0.6946281790733337,8.37,32,0.003847455,4118,5.4297705,421.55405
126.66,1071.2376189231873,-0.015197115,0.0,385024,0.6402006447315216,10.74,32,0.0039601284,4150,5.426116,486.35443
125.18,1081.2121841907501,-0.013885176,0.0,389120,0.7374273538589478,16.38,34,0.0030767093,4184,5.422586,393.78162
126.3,1090.8653552532196,-0.013229388,0.0,393216,0.741081953048706,12.05,32,0.0031310692,4216,5.4089265,452.11627
125.41,1100.5248250961304,-0.014640545,0.0,397312,0.6883090734481812,7.14,32,0.0038335607,4248,5.408173,448.8152
129.49,1229.3372933864594,-0.015859699,0.0,401408,0.6594842970371246,-14.34,31,0.0037457708,4279,5.396443,406.35345
132.21,1239.6962306499481,-0.016135119,0.0,405504,0.6773582994937897,-16.69,31,0.004423394,4310,5.3968,516.90204
138.39,1249.3167531490326,-0.01601844,0.0,409600,0.6061794757843018,-10.14,27,0.0046441276,4337,5.390321,501.11386
141.34,1258.1826128959656,-0.0131636625,0.0,413696,0.5709883570671082,-1.78,29,0.002856632,4366,5.395171,464.49905
142.22,1267.6541621685028,-0.013119132,0.0,417792,0.7529987543821335,11.59,31,0.0030295919,4397,5.402921,376.18582
136.02,1277.3097143173218,-0.014842564,0.0,421888,0.6833644211292267,14.27,32,0.0043467567,4429,5.4033785,423.35248
130.8,1286.7257168293,-0.015513325,0.0,425984,0.6368103623390198,7.72,30,0.004513753,4459,5.406697,439.2806
129.59,1296.7335097789764,-0.014896005,0.0,430080,0.6636961996555328,7.05,33,0.0035712912,4492,5.3993554,479.27353
132.25,1306.8827469348907,-0.013417932,0.0,434176,0.6936115026473999,5.51,29,0.0031801192,4521,5.3922124,444.39172
134.13,1316.9962277412415,-0.01730624,0.0,438272,0.7073502838611603,22.72,30,0.004411943,4551,5.39371,388.30234
134.02,1326.0768506526947,-0.014629713,0.0,442368,0.7016535699367523,24.19,32,0.0037666906,4583,5.3976526,413.65842
132.09,1335.3745167255402,-0.016538793,0.0,446464,0.7153372168540955,18.88,30,0.0038528387,4613,5.3967595,466.17975
131.83,1344.6530652046204,-0.013625037,0.0,450560,0.7460069060325623,11.84,32,0.0039884034,4645,5.395688,394.67886
132.43,1354.5886597633362,-0.014489947,0.0,454656,0.7381778657436371,17.81,31,0.0041664853,4676,5.3955884,384.8504
131.13,1364.8220710754395,-0.015088641,0.0,458752,0.7965704053640366,10.8,31,0.0038887358,4707,5.394473,347.75616
129.83,1375.1568212509155,-0.013834755,0.0,462848,0.8225002437829971,14.87,32,0.0035829623,4739,5.393208,303.82797
134.2,1385.3006148338318,-0.015619768,0.0,466944,0.6774527132511139,6.58,29,0.0045762556,4768,5.3887663,525.03674
132.01,1395.614014863968,-0.016165553,0.0,471040,0.7875113487243652,12.87,32,0.0042616185,4800,5.383952,352.89066
134.28,1406.2028982639313,-0.015546363,0.0,475136,0.7774619311094284,16.57,31,0.0035294963,4831,5.382346,335.25653
133.08,1416.126365184784,-0.01471332,0.0,479232,0.7430764734745026,20.88,30,0.0040147286,4861,5.3817453,452.68213
134.2,1426.0535774230957,-0.013522202,0.0,483328,0.5710636675357819,17.28,31,0.0030360206,4892,5.3844194,476.06396
135.34,1436.0148696899414,-0.014110602,0.0,487424,0.6310961246490479,7.28,28,0.0030732509,4920,5.378146,516.3527
140.44,1445.8866674900055,-0.01459515,0.0,491520,0.6672310531139374,5.94,28,0.0040703085,4948,5.3779883,432.36475
139.16,1455.4480106830597,-0.013954654,0.0,495616,0.6829754710197449,-1.35,32,0.0027555006,4980,5.37563,467.51083
140.14,1465.606861114502,-0.015541341,0.0,499712,0.7505845576524734,7.22,29,0.0039044693,5009,5.3757234,360.0703
139.2,1606.3090314865112,-0.016598586,0.0,503808,0.7053524553775787,6.02,28,0.004735364,5037,5.3731413,442.34454
139.86,1616.2389378547668,-0.01951161,0.0,507904,0.7687457352876663,10.02,29,0.005990351,5066,5.3659143,336.76843
142.54,1626.5541732311249,-0.016447462,0.0,512000,0.7300520241260529,21.73,29,0.003841156,5095,5.3575335,347.79776
141.85,1636.6307311058044,-0.014719983,0.0,516096,0.7003352046012878,28.18,29,0.0033309422,5124,5.357056,369.4765
140.46,1646.5559575557709,-0.015370686,0.0,520192,0.7123589217662811,19.26,29,0.004192521,5153,5.3493133,379.7618
138.96,1657.482884645462,-0.015593233,0.0,524288,0.7644760310649872,23.19,29,0.0037362212,5182,5.3440156,348.6137
141.1,1667.3080065250397,-0.016684566,0.0,528384,0.674441009759903,13.77,29,0.003903896,5211,5.3374305,432.6944
141.33,1678.2792868614197,-0.01560828,0.0,532480,0.7286737859249115,23.3,30,0.003584616,5241,5.333621,379.77155
144.52,1688.4948983192444,-0.01592478,0.0,536576,0.6583452820777893,13.09,27,0.0041761533,5268,5.3301973,438.4025
140.72,1698.6974785327911,-0.014915788,0.0,540672,0.6838046908378601,10.25,30,0.002755225,5298,5.3253455,456.74323
138.65,1708.8341507911682,-0.0148961,0.0,544768,0.7171400487422943,22.19,31,0.0028865105,5329,5.318645,350.82834
137.92,1718.6115171909332,-0.015169111,0.0,548864,0.6379609704017639,28.42,29,0.00484695,5358,5.320332,395.0952
135.54,1728.7049486637115,-0.018625583,0.0,552960,0.76858189702034,38.96,30,0.0047461726,5388,5.3135185,350.38855
141.1,1738.9834303855896,-0.015088639,0.0,557056,0.7673231214284897,35.08,27,0.004687762,5415,5.315378,341.82755
136.87,1748.559416294098,-0.016481202,0.0,561152,0.7359961271286011,26.13,31,0.0044149086,5446,5.3150325,352.6341
138.6,1759.2253260612488,-0.016382443,0.0,565248,0.7201524078845978,23.42,31,0.0050392076,5477,5.30715,397.08682
132.77,1768.5878338813782,-0.016001824,0.0,569344,0.8162369579076767,19.23,32,0.0040801154,5509,5.3032417,279.97714
130.77,1778.6624450683594,-0.015529554,0.0,573440,0.6505808234214783,22.31,33,0.0044507096,5542,5.302754,503.09454
134.72,1789.136281967163,-0.018270152,0.0,577536,0.5492925643920898,38.11,26,0.004279497,5568,5.3041897,384.00665
139.05,1799.1547186374664,-0.017331751,0.0,581632,0.6528936326503754,34.04,29,0.004908109,5597,5.297871,416.9437
143.8,1809.0301370620728,-0.015690364,0.0,585728,0.6563448309898376,40.07,28,0.004015193,5625,5.2955656,474.6391
146.8,1820.2583799362183,-0.014619265,0.0,589824,0.5932236313819885,28.33,29,0.0035775967,5654,5.295014,474.5035
145.81,1831.0419309139252,-0.017220644,0.0,593920,0.7307566702365875,12.55,28,0.004505061,5682,5.303741,327.81522
140.51,1841.604841709137,-0.016610527,0.0,598016,0.740826427936554,7.48,32,0.0045865285,5714,5.2959905,377.69507
137.08,1987.0478072166443,-0.016016826,0.0,602112,0.5770789086818695,16.76,30,0.0038641188,5744,5.2859197,482.4203
138.72,1996.7155275344849,-0.014927132,0.0,606208,0.6880437433719635,27.55,28,0.0051610433,5772,5.289365,357.74576
138.22,2007.1410658359528,-0.016470429,0.0,610304,0.7186141014099121,30.68,30,0.003952247,5802,5.291363,411.32373
136.21,2016.9876041412354,-0.016973171,0.0,614400,0.7707399278879166,18.38,31,0.0037715936,5833,5.2928796,350.09183
133.76,2026.991562128067,-0.014741255,0.0,618496,0.7677877992391586,0.03,33,0.0036949927,5866,5.2904687,341.51758
131.25,2036.4840068817139,-0.015632572,0.0,622592,0.8039507269859314,8.11,30,0.0038111012,5896,5.2841277,330.51205
130.69,2046.4417839050293,-0.015870046,0.0,626688,0.7215757071971893,23.04,30,0.0039251056,5926,5.2874727,338.06705
134.02,2056.823651075363,-0.014049539,0.0,630784,0.7138879597187042,28.61,31,0.0027452891,5957,5.28009,410.06165
135.97,2066.578953742981,-0.016602674,0.0,634880,0.7526908069849014,28.16,28,0.004703893,5985,5.277355,357.97626
140.08,2077.348111629486,-0.017110001,0.0,638976,0.7066376805305481,12.56,28,0.0040884092,6013,5.267313,382.51944
141.32,2087.0166103839874,-0.017947456,0.0,643072,0.7418150901794434,12.22,30,0.0045682443,6043,5.2588835,364.46405
138.57,2096.571877002716,-0.015364904,0.0,647168,0.5542965829372406,5.76,30,0.0037060056,6073,5.2508655,594.4467
136.77,2106.8312673568726,-0.014631209,0.0,651264,0.6760252118110657,2.17,31,0.0043424508,6104,5.2528067,514.19995
131.37,2117.211174964905,-0.019658826,0.0,655360,0.7470226585865021,-16.5,33,0.004638401,6137,5.253265,410.59677
127.86,2127.141431093216,-0.016093634,0.0,659456,0.6332919299602509,-19.29,32,0.0044115693,6169,5.251559,440.7593
125.54,2136.912790775299,-0.015911508,0.0,663552,0.6998187005519867,-0.47,34,0.004710262,6203,5.2490735,402.54797
130.85,2146.7676889896393,-0.01627579,0.0,667648,0.6141008734703064,12.86,29,0.003677204,6232,5.239308,448.9746
137.98,2157.1819915771484,-0.016937844,0.0,671744,0.6480327844619751,22.79,25,0.004237213,6257,5.2409663,373.90866
141.26,2166.6887831687927,-0.016824173,0.0,675840,0.7531081587076187,20.2,30,0.003937153,6287,5.2386775,334.40356
143.79,2177.269854784012,-0.016612161,0.0,679936,0.6769561469554901,24.74,28,0.004500385,6315,5.2397547,395.29822
139.52,2187.600368976593,-0.015101575,0.0,684032,0.683058351278305,23.92,31,0.003662458,6346,5.2341523,505.5689
140.37,2197.379892349243,-0.015997823,0.0,688128,0.619574636220932,9.64,29,0.0038922154,6375,5.221691,515.49207
142.0,2207.990551710129,-0.01699884,0.0,692224,0.7300755977630615,-2.04,28,0.004532235,6403,5.2251287,345.59756
141.25,2217.2075028419495,-0.016696803,0.0,696320,0.6640017330646515,-7.06,29,0.0043892516,6432,5.227145,477.12393
141.71,2359.871468067169,-0.018972069,0.0,700416,0.7321380078792572,-18.11,30,0.004521195,6462,5.225556,326.33865
137.65,2369.186418533325,-0.015809039,0.0,704512,0.6379421353340149,-2.83,31,0.0039882124,6493,5.224234,419.87354
140.19,2378.93798995018,-0.015184511,0.0,708608,0.5098614394664764,-13.66,27,0.0037845476,6520,5.219848,441.65817
137.31,2388.7935814857483,-0.013162444,0.0,712704,0.707240879535675,8.42,32,0.0028088659,6552,5.212444,440.0184
138.3,2399.384528875351,-0.017943319,0.0,716800,0.7705864161252975,18.22,30,0.0041854554,6582,5.2167234,297.83002
141.25,2410.0135045051575,-0.019596113,0.0,720896,0.6157561838626862,14.98,27,0.004832086,6609,5.216584,423.5882
140.75,2420.3924655914307,-0.017112736,0.0,724992,0.6112500727176666,13.87,29,0.0053150337,6638,5.2191186,517.634
136.82,2429.7500381469727,-0.015353804,0.0,729088,0.7502731084823608,8.67,32,0.003771895,6670,5.209268,445.90143
134.44,2439.9645807743073,-0.01637452,0.0,733184,0.697566419839859,-0.27,30,0.004326039,6700,5.209362,430.04727
134.09,2450.326974630356,-0.017781565,0.0,737280,0.5479316115379333,-11.66,31,0.0035988092,6731,5.20586,522.6325
133.26,2460.393280982971,-0.016192198,0.0,741376,0.6998139917850494,-20.47,31,0.0042169387,6762,5.1975126,450.83997
133.07,2471.028895378113,-0.016172122,0.0,745472,0.6461741924285889,-27.17,30,0.004148716,6792,5.197796,377.8788
136.09,2480.36177277565,-0.016682541,0.0,749568,0.6709217429161072,-6.96,30,0.003731711,6822,5.1979585,449.6053
136.49,2489.628036737442,-0.01914926,0.0,753664,0.7462217509746552,2.49,30,0.004193577,6852,5.191214,353.5778
135.74,2498.5099489688873,-0.018729465,0.0,757760,0.6704559326171875,1.7,30,0.004043968,6882,5.1865263,386.37558
132.27,2508.1484797000885,-0.015385772,0.0,761856,0.7279481291770935,4.31,34,0.0031783932,6916,5.1764555,389.54376
130.77,2518.0799040794373,-0.019312851,0.0,765952,0.652193158864975,1.55,30,0.0045007584,6946,5.173249,453.25333
131.83,2528.217842102051,-0.01842146,0.0,770048,0.6794715523719788,5.91,30,0.004156869,6976,5.167756,440.4007
133.71,2537.8095910549164,-0.015186593,0.0,774144,0.6492841839790344,17.94,32,0.0040424527,7008,5.1657195,495.8931
132.63,2547.788679599762,-0.015490206,0.0,778240,0.7439640164375305,6.7,31,0.0035144005,7039,5.1676526,377.15167
129.23,2557.524624109268,-0.017658561,0.0,782336,0.7891253530979156,16.58,31,0.0045676264,7070,5.1598806,354.46713
127.87,2567.076080560684,-0.015928557,0.0,786432,0.7422782778739929,8.17,33,0.0040804436,7103,5.161863,461.38553
128.39,2576.1322395801544,-0.018434193,0.0,790528,0.8120864778757095,10.26,31,0.0043306085,7134,5.156675,373.5001
136.11,2585.776345729828,-0.016549863,0.0,794624,0.6270922124385834,8.65,26,0.004764828,7160,5.1562476,408.34476
